"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","12","Update account email successfully","","2026-09-15","passed","2026-09-15","","","",""
"","10","Transfer 201 for amount 50.50","","2026-09-15","passed","2026-09-15","","","",""
"","55","Partition routing - same customerId always goes to same partition","","2026-09-15","passed","2026-09-15","","","",""
"","10","Get account - verify currency","","2026-09-15","passed","2026-09-15","","","",""
"","4320","Send HTTP call and validate Kafka event produced","","2026-09-15","passed","2026-09-15","","","",""
"","19","Regex and conditional validation","","2026-09-15","passed","2026-09-15","","","",""
"","2582","DLQ Flow - Failed order goes to Dead Letter Queue","","2026-09-15","passed","2026-09-15","","","",""
"","22","Create account with missing required fields returns 400","","2026-09-15","passed","2026-09-15","","","",""
"","12","Transfer 201 for amount 100.00","","2026-09-15","passed","2026-09-15","","","",""
"","109","Create new savings account successfully","","2026-09-15","passed","2026-09-15","","","",""
"","21","Count total events in MongoDB","","2026-09-15","passed","2026-09-15","","","",""
"","25","Validate Kafka metadata stored correctly in MongoDB","","2026-09-15","passed","2026-09-15","","","",""
"","564","Validate full order lifecycle - Created to Paid","","2026-09-15","passed","2026-09-15","","","",""
"","19","Validate event audit trail for order","","2026-09-15","passed","2026-09-15","","","",""
"","14","Negative test - error response schema validation","","2026-09-15","passed","2026-09-15","","","",""
"","66","Apply for personal loan - full happy path (5 steps)","","2026-09-15","passed","2026-09-15","","","",""
"","24","Find events missing Kafka metadata","","2026-09-15","passed","2026-09-15","","","",""
"","16","Freeze account successfully","","2026-09-15","passed","2026-09-15","","","",""
"","7","Missing required fields returns 400","","2026-09-15","passed","2026-09-15","","","",""
"","15","Insufficient funds returns 422","","2026-09-15","passed","2026-09-15","","","",""
"","2607","Full order flow - API to Kafka event validation","","2026-09-15","passed","2026-09-15","","","",""
"","12","Transfer 400 for amount 50.00","","2026-09-15","passed","2026-09-15","","","",""
"","10","Get account - verify schema","","2026-09-15","passed","2026-09-15","","","",""
"","12","Response header validation","","2026-09-15","passed","2026-09-15","","","",""
"","11","Transfer to same account returns 400","","2026-09-15","passed","2026-09-15","","","",""
"","96","Generate unique transfer payload at runtime","","2026-09-15","passed","2026-09-15","","","",""
"","13","Successful transfer returns 201 with PENDING status","","2026-09-15","passed","2026-09-15","","","",""
"","8","Update non-existent account returns 404","","2026-09-15","passed","2026-09-15","","","",""
"","165","Validate ORDER_CREATED event stored in MongoDB","","2026-09-15","passed","2026-09-15","","","",""
"","14","Get account by ID - success","","2026-09-15","passed","2026-09-15","","","",""
"","14","Create account with invalid currency returns 400","","2026-09-15","passed","2026-09-15","","","",""
"","20","Partial match - match response contains","","2026-09-15","passed","2026-09-15","","","",""
"","15","Validate QuickMart Cash API schema","","2026-09-15","passed","2026-09-15","","","",""
"","577","Validate ORDER_CREATED event type routing","","2026-09-15","passed","2026-09-15","","","",""
"","21","Find DLQ events - failed transactions","","2026-09-15","passed","2026-09-15","","","",""
"","14","Transfer 201 for amount 0.01","","2026-09-15","passed","2026-09-15","","","",""
"","2570","Offset replay - consumer reads from earliest offset","","2026-09-15","passed","2026-09-15","","","",""
"","2597","Idempotency - same order sent twice produces only one event","","2026-09-15","passed","2026-09-15","","","",""
"","18","Type validation - #string #number #boolean #notnull","","2026-09-15","passed","2026-09-15","","","",""
