"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","19","Regex and conditional validation","","2026-08-17","passed","2026-08-17","","","",""
"","12","Create account with invalid currency returns 400","","2026-08-17","passed","2026-08-17","","","",""
"","24","Count total events in MongoDB","","2026-08-17","passed","2026-08-17","","","",""
"","13","Response header validation","","2026-08-17","passed","2026-08-17","","","",""
"","180","Validate ORDER_CREATED event stored in MongoDB","","2026-08-17","passed","2026-08-17","","","",""
"","10","Transfer 201 for amount 0.01","","2026-08-17","passed","2026-08-17","","","",""
"","4302","Send HTTP call and validate Kafka event produced","","2026-08-17","passed","2026-08-17","","","",""
"","25","Find events missing Kafka metadata","","2026-08-17","passed","2026-08-17","","","",""
"","20","Partial match - match response contains","","2026-08-17","passed","2026-08-17","","","",""
"","2559","Offset replay - consumer reads from earliest offset","","2026-08-17","passed","2026-08-17","","","",""
"","20","Type validation - #string #number #boolean #notnull","","2026-08-17","passed","2026-08-17","","","",""
"","11","Update account email successfully","","2026-08-17","passed","2026-08-17","","","",""
"","21","Find DLQ events - failed transactions","","2026-08-17","passed","2026-08-17","","","",""
"","2605","Idempotency - same order sent twice produces only one event","","2026-08-17","passed","2026-08-17","","","",""
"","19","Get account by ID - success","","2026-08-17","passed","2026-08-17","","","",""
"","12","Get account - verify schema","","2026-08-17","passed","2026-08-17","","","",""
"","15","Create account with missing required fields returns 400","","2026-08-17","passed","2026-08-17","","","",""
"","18","Update non-existent account returns 404","","2026-08-17","passed","2026-08-17","","","",""
"","15","Get account - verify currency","","2026-08-17","passed","2026-08-17","","","",""
"","10","Negative test - error response schema validation","","2026-08-17","passed","2026-08-17","","","",""
"","570","Validate full order lifecycle - Created to Paid","","2026-08-17","passed","2026-08-17","","","",""
"","47","Partition routing - same customerId always goes to same partition","","2026-08-17","passed","2026-08-17","","","",""
"","2593","Full order flow - API to Kafka event validation","","2026-08-17","passed","2026-08-17","","","",""
"","16","Freeze account successfully","","2026-08-17","passed","2026-08-17","","","",""
"","572","Validate ORDER_CREATED event type routing","","2026-08-17","passed","2026-08-17","","","",""
"","10","Insufficient funds returns 422","","2026-08-17","passed","2026-08-17","","","",""
"","108","Generate unique transfer payload at runtime","","2026-08-17","passed","2026-08-17","","","",""
"","22","Validate event audit trail for order","","2026-08-17","passed","2026-08-17","","","",""
"","17","Successful transfer returns 201 with PENDING status","","2026-08-17","passed","2026-08-17","","","",""
"","15","Validate QuickMart Cash API schema","","2026-08-17","passed","2026-08-17","","","",""
"","14","Transfer 201 for amount 100.00","","2026-08-17","passed","2026-08-17","","","",""
"","11","Transfer to same account returns 400","","2026-08-17","passed","2026-08-17","","","",""
"","2574","DLQ Flow - Failed order goes to Dead Letter Queue","","2026-08-17","passed","2026-08-17","","","",""
"","31","Validate Kafka metadata stored correctly in MongoDB","","2026-08-17","passed","2026-08-17","","","",""
"","7","Missing required fields returns 400","","2026-08-17","passed","2026-08-17","","","",""
"","124","Create new savings account successfully","","2026-08-17","passed","2026-08-17","","","",""
"","17","Transfer 400 for amount 50.00","","2026-08-17","passed","2026-08-17","","","",""
"","9","Transfer 201 for amount 50.50","","2026-08-17","passed","2026-08-17","","","",""
"","53","Apply for personal loan - full happy path (5 steps)","","2026-08-17","passed","2026-08-17","","","",""
