"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","9","Transfer to same account returns 400","","Thu Apr 30 08:29:49 UTC 2026","passed","Thu Apr 30 08:29:49 UTC 2026","","","",""
"","13","Validate QuickMart Cash API schema","","Thu Apr 30 08:29:31 UTC 2026","passed","Thu Apr 30 08:29:31 UTC 2026","","","",""
"","20","Find events missing Kafka metadata","","Thu Apr 30 08:29:48 UTC 2026","passed","Thu Apr 30 08:29:48 UTC 2026","","","",""
"","568","Validate full order lifecycle - Created to Paid","","Thu Apr 30 08:29:37 UTC 2026","passed","Thu Apr 30 08:29:37 UTC 2026","","","",""
"","14","Successful transfer returns 201 with PENDING status","","Thu Apr 30 08:29:49 UTC 2026","passed","Thu Apr 30 08:29:49 UTC 2026","","","",""
"","11","Transfer 201 for amount 100.00","","Thu Apr 30 08:29:48 UTC 2026","passed","Thu Apr 30 08:29:48 UTC 2026","","","",""
"","10","Transfer 201 for amount 0.01","","Thu Apr 30 08:29:48 UTC 2026","passed","Thu Apr 30 08:29:48 UTC 2026","","","",""
"","17","Create account with missing required fields returns 400","","Thu Apr 30 08:29:31 UTC 2026","passed","Thu Apr 30 08:29:31 UTC 2026","","","",""
"","11","Create account with invalid currency returns 400","","Thu Apr 30 08:29:31 UTC 2026","passed","Thu Apr 30 08:29:31 UTC 2026","","","",""
"","51","Partition routing - same customerId always goes to same partition","","Thu Apr 30 08:29:40 UTC 2026","passed","Thu Apr 30 08:29:40 UTC 2026","","","",""
"","8","Missing required fields returns 400","","Thu Apr 30 08:29:49 UTC 2026","passed","Thu Apr 30 08:29:49 UTC 2026","","","",""
"","11","Transfer 201 for amount 50.50","","Thu Apr 30 08:29:48 UTC 2026","passed","Thu Apr 30 08:29:48 UTC 2026","","","",""
"","11","Transfer 400 for amount 50.00","","Thu Apr 30 08:29:48 UTC 2026","passed","Thu Apr 30 08:29:48 UTC 2026","","","",""
"","578","Validate ORDER_CREATED event type routing","","Thu Apr 30 08:29:36 UTC 2026","passed","Thu Apr 30 08:29:37 UTC 2026","","","",""
"","2576","Idempotency - same order sent twice produces only one event","","Thu Apr 30 08:29:37 UTC 2026","passed","Thu Apr 30 08:29:40 UTC 2026","","","",""
