"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","11","Transfer 201 for amount 100.00","","Mon May 04 08:37:38 UTC 2026","passed","Mon May 04 08:37:38 UTC 2026","","","",""
"","54","Partition routing - same customerId always goes to same partition","","Mon May 04 08:37:30 UTC 2026","passed","Mon May 04 08:37:30 UTC 2026","","","",""
"","11","Transfer 201 for amount 0.01","","Mon May 04 08:37:38 UTC 2026","passed","Mon May 04 08:37:38 UTC 2026","","","",""
"","10","Missing required fields returns 400","","Mon May 04 08:37:38 UTC 2026","passed","Mon May 04 08:37:38 UTC 2026","","","",""
"","102","Generate unique transfer payload at runtime","","Mon May 04 08:37:38 UTC 2026","passed","Mon May 04 08:37:38 UTC 2026","","","",""
"","17","Validate event audit trail for order","","Mon May 04 08:37:38 UTC 2026","passed","Mon May 04 08:37:38 UTC 2026","","","",""
"","15","Get account by ID - success","","Mon May 04 08:37:21 UTC 2026","passed","Mon May 04 08:37:21 UTC 2026","","","",""
"","15","Find DLQ events - failed transactions","","Mon May 04 08:37:38 UTC 2026","passed","Mon May 04 08:37:38 UTC 2026","","","",""
"","2573","Idempotency - same order sent twice produces only one event","","Mon May 04 08:37:27 UTC 2026","passed","Mon May 04 08:37:30 UTC 2026","","","",""
"","22","Find events missing Kafka metadata","","Mon May 04 08:37:38 UTC 2026","passed","Mon May 04 08:37:38 UTC 2026","","","",""
"","598","Validate ORDER_CREATED event type routing","","Mon May 04 08:37:26 UTC 2026","passed","Mon May 04 08:37:26 UTC 2026","","","",""
"","15","Response header validation","","Mon May 04 08:37:21 UTC 2026","passed","Mon May 04 08:37:21 UTC 2026","","","",""
"","2559","Offset replay - consumer reads from earliest offset","","Mon May 04 08:37:30 UTC 2026","passed","Mon May 04 08:37:32 UTC 2026","","","",""
"","49","Apply for personal loan - full happy path (5 steps)","","Mon May 04 08:37:38 UTC 2026","passed","Mon May 04 08:37:38 UTC 2026","","","",""
"","9","Get account - verify currency","","Mon May 04 08:37:21 UTC 2026","passed","Mon May 04 08:37:21 UTC 2026","","","",""
"","16","Create account with invalid currency returns 400","","Mon May 04 08:37:20 UTC 2026","passed","Mon May 04 08:37:20 UTC 2026","","","",""
"","571","Validate full order lifecycle - Created to Paid","","Mon May 04 08:37:26 UTC 2026","passed","Mon May 04 08:37:27 UTC 2026","","","",""
"","25","Validate Kafka metadata stored correctly in MongoDB","","Mon May 04 08:37:38 UTC 2026","passed","Mon May 04 08:37:38 UTC 2026","","","",""
"","18","Type validation - #string #number #boolean #notnull","","Mon May 04 08:37:21 UTC 2026","passed","Mon May 04 08:37:21 UTC 2026","","","",""
"","14","Transfer 201 for amount 50.50","","Mon May 04 08:37:38 UTC 2026","passed","Mon May 04 08:37:38 UTC 2026","","","",""
"","27","Count total events in MongoDB","","Mon May 04 08:37:38 UTC 2026","passed","Mon May 04 08:37:38 UTC 2026","","","",""
"","17","Freeze account successfully","","Mon May 04 08:37:21 UTC 2026","passed","Mon May 04 08:37:21 UTC 2026","","","",""
"","4301","Send HTTP call and validate Kafka event produced","","Mon May 04 08:37:21 UTC 2026","passed","Mon May 04 08:37:26 UTC 2026","","","",""
"","133","Create new savings account successfully","","Mon May 04 08:37:20 UTC 2026","passed","Mon May 04 08:37:20 UTC 2026","","","",""
"","8","Insufficient funds returns 422","","Mon May 04 08:37:38 UTC 2026","passed","Mon May 04 08:37:38 UTC 2026","","","",""
"","2561","DLQ Flow - Failed order goes to Dead Letter Queue","","Mon May 04 08:37:35 UTC 2026","passed","Mon May 04 08:37:38 UTC 2026","","","",""
"","21","Regex and conditional validation","","Mon May 04 08:37:21 UTC 2026","passed","Mon May 04 08:37:21 UTC 2026","","","",""
"","18","Partial match - match response contains","","Mon May 04 08:37:21 UTC 2026","passed","Mon May 04 08:37:21 UTC 2026","","","",""
"","15","Validate QuickMart Cash API schema","","Mon May 04 08:37:21 UTC 2026","passed","Mon May 04 08:37:21 UTC 2026","","","",""
"","9","Update non-existent account returns 404","","Mon May 04 08:37:21 UTC 2026","passed","Mon May 04 08:37:21 UTC 2026","","","",""
"","9","Transfer to same account returns 400","","Mon May 04 08:37:38 UTC 2026","passed","Mon May 04 08:37:38 UTC 2026","","","",""
"","13","Successful transfer returns 201 with PENDING status","","Mon May 04 08:37:38 UTC 2026","passed","Mon May 04 08:37:38 UTC 2026","","","",""
"","186","Validate ORDER_CREATED event stored in MongoDB","","Mon May 04 08:37:38 UTC 2026","passed","Mon May 04 08:37:38 UTC 2026","","","",""
"","12","Negative test - error response schema validation","","Mon May 04 08:37:21 UTC 2026","passed","Mon May 04 08:37:21 UTC 2026","","","",""
"","9","Update account email successfully","","Mon May 04 08:37:21 UTC 2026","passed","Mon May 04 08:37:21 UTC 2026","","","",""
"","2596","Full order flow - API to Kafka event validation","","Mon May 04 08:37:32 UTC 2026","passed","Mon May 04 08:37:35 UTC 2026","","","",""
"","12","Get account - verify schema","","Mon May 04 08:37:21 UTC 2026","passed","Mon May 04 08:37:21 UTC 2026","","","",""
"","12","Transfer 400 for amount 50.00","","Mon May 04 08:37:38 UTC 2026","passed","Mon May 04 08:37:38 UTC 2026","","","",""
"","14","Create account with missing required fields returns 400","","Mon May 04 08:37:20 UTC 2026","passed","Mon May 04 08:37:20 UTC 2026","","","",""
