"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","65","Apply for personal loan - full happy path (5 steps)","","2026-07-20","passed","2026-07-20","","","",""
"","17","Partial match - match response contains","","2026-07-20","passed","2026-07-20","","","",""
"","18","Regex and conditional validation","","2026-07-20","passed","2026-07-20","","","",""
"","16","Freeze account successfully","","2026-07-20","passed","2026-07-20","","","",""
"","8","Get account - verify currency","","2026-07-20","passed","2026-07-20","","","",""
"","14","Get account by ID - success","","2026-07-20","passed","2026-07-20","","","",""
"","2586","Idempotency - same order sent twice produces only one event","","2026-07-20","passed","2026-07-20","","","",""
"","2563","DLQ Flow - Failed order goes to Dead Letter Queue","","2026-07-20","passed","2026-07-20","","","",""
"","21","Type validation - #string #number #boolean #notnull","","2026-07-20","passed","2026-07-20","","","",""
"","589","Validate ORDER_CREATED event type routing","","2026-07-20","passed","2026-07-20","","","",""
"","8","Transfer to same account returns 400","","2026-07-20","passed","2026-07-20","","","",""
"","10","Insufficient funds returns 422","","2026-07-20","passed","2026-07-20","","","",""
"","13","Successful transfer returns 201 with PENDING status","","2026-07-20","passed","2026-07-20","","","",""
"","15","Transfer 400 for amount 50.00","","2026-07-20","passed","2026-07-20","","","",""
"","11","Update non-existent account returns 404","","2026-07-20","passed","2026-07-20","","","",""
"","12","Response header validation","","2026-07-20","passed","2026-07-20","","","",""
"","11","Transfer 201 for amount 0.01","","2026-07-20","passed","2026-07-20","","","",""
"","854","Create new savings account successfully","","2026-07-20","passed","2026-07-20","","","",""
"","27","Find events missing Kafka metadata","","2026-07-20","passed","2026-07-20","","","",""
"","2575","Offset replay - consumer reads from earliest offset","","2026-07-20","passed","2026-07-20","","","",""
"","2606","Full order flow - API to Kafka event validation","","2026-07-20","passed","2026-07-20","","","",""
"","13","Transfer 201 for amount 50.50","","2026-07-20","passed","2026-07-20","","","",""
"","18","Find DLQ events - failed transactions","","2026-07-20","passed","2026-07-20","","","",""
"","14","Transfer 201 for amount 100.00","","2026-07-20","passed","2026-07-20","","","",""
"","13","Create account with missing required fields returns 400","","2026-07-20","passed","2026-07-20","","","",""
"","24","Count total events in MongoDB","","2026-07-20","passed","2026-07-20","","","",""
"","27","Validate Kafka metadata stored correctly in MongoDB","","2026-07-20","passed","2026-07-20","","","",""
"","8","Missing required fields returns 400","","2026-07-20","passed","2026-07-20","","","",""
"","26","Validate QuickMart Cash API schema","","2026-07-20","passed","2026-07-20","","","",""
"","122","Generate unique transfer payload at runtime","","2026-07-20","passed","2026-07-20","","","",""
"","12","Get account - verify schema","","2026-07-20","passed","2026-07-20","","","",""
"","13","Negative test - error response schema validation","","2026-07-20","passed","2026-07-20","","","",""
"","171","Validate ORDER_CREATED event stored in MongoDB","","2026-07-20","passed","2026-07-20","","","",""
"","589","Validate full order lifecycle - Created to Paid","","2026-07-20","passed","2026-07-20","","","",""
"","49","Partition routing - same customerId always goes to same partition","","2026-07-20","passed","2026-07-20","","","",""
"","23","Validate event audit trail for order","","2026-07-20","passed","2026-07-20","","","",""
"","12","Create account with invalid currency returns 400","","2026-07-20","passed","2026-07-20","","","",""
"","5241","Send HTTP call and validate Kafka event produced","","2026-07-20","passed","2026-07-20","","","",""
"","9","Update account email successfully","","2026-07-20","passed","2026-07-20","","","",""
