"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","127","Create new savings account successfully","","Tue May 19 09:56:22 UTC 2026","passed","Tue May 19 09:56:22 UTC 2026","","","",""
"","56","Partition routing - same customerId always goes to same partition","","Tue May 19 09:56:32 UTC 2026","passed","Tue May 19 09:56:32 UTC 2026","","","",""
"","2586","Full order flow - API to Kafka event validation","","Tue May 19 09:56:34 UTC 2026","passed","Tue May 19 09:56:37 UTC 2026","","","",""
"","11","Negative test - error response schema validation","","Tue May 19 09:56:23 UTC 2026","passed","Tue May 19 09:56:23 UTC 2026","","","",""
"","11","Transfer 400 for amount 50.00","","Tue May 19 09:56:40 UTC 2026","passed","Tue May 19 09:56:40 UTC 2026","","","",""
"","26","Validate Kafka metadata stored correctly in MongoDB","","Tue May 19 09:56:40 UTC 2026","passed","Tue May 19 09:56:40 UTC 2026","","","",""
"","10","Get account - verify currency","","Tue May 19 09:56:23 UTC 2026","passed","Tue May 19 09:56:23 UTC 2026","","","",""
"","166","Validate ORDER_CREATED event stored in MongoDB","","Tue May 19 09:56:40 UTC 2026","passed","Tue May 19 09:56:40 UTC 2026","","","",""
"","8","Transfer 201 for amount 50.50","","Tue May 19 09:56:40 UTC 2026","passed","Tue May 19 09:56:40 UTC 2026","","","",""
"","16","Find DLQ events - failed transactions","","Tue May 19 09:56:40 UTC 2026","passed","Tue May 19 09:56:40 UTC 2026","","","",""
"","13","Transfer 201 for amount 100.00","","Tue May 19 09:56:40 UTC 2026","passed","Tue May 19 09:56:40 UTC 2026","","","",""
"","15","Partial match - match response contains","","Tue May 19 09:56:23 UTC 2026","passed","Tue May 19 09:56:23 UTC 2026","","","",""
"","568","Validate full order lifecycle - Created to Paid","","Tue May 19 09:56:28 UTC 2026","passed","Tue May 19 09:56:29 UTC 2026","","","",""
"","9","Transfer to same account returns 400","","Tue May 19 09:56:40 UTC 2026","passed","Tue May 19 09:56:40 UTC 2026","","","",""
"","18","Get account - verify schema","","Tue May 19 09:56:23 UTC 2026","passed","Tue May 19 09:56:23 UTC 2026","","","",""
"","15","Regex and conditional validation","","Tue May 19 09:56:23 UTC 2026","passed","Tue May 19 09:56:23 UTC 2026","","","",""
"","21","Find events missing Kafka metadata","","Tue May 19 09:56:40 UTC 2026","passed","Tue May 19 09:56:40 UTC 2026","","","",""
"","9","Update account email successfully","","Tue May 19 09:56:23 UTC 2026","passed","Tue May 19 09:56:23 UTC 2026","","","",""
"","14","Freeze account successfully","","Tue May 19 09:56:23 UTC 2026","passed","Tue May 19 09:56:23 UTC 2026","","","",""
"","17","Validate event audit trail for order","","Tue May 19 09:56:40 UTC 2026","passed","Tue May 19 09:56:40 UTC 2026","","","",""
"","12","Successful transfer returns 201 with PENDING status","","Tue May 19 09:56:40 UTC 2026","passed","Tue May 19 09:56:40 UTC 2026","","","",""
"","18","Get account by ID - success","","Tue May 19 09:56:23 UTC 2026","passed","Tue May 19 09:56:23 UTC 2026","","","",""
"","10","Insufficient funds returns 422","","Tue May 19 09:56:40 UTC 2026","passed","Tue May 19 09:56:40 UTC 2026","","","",""
"","2586","Idempotency - same order sent twice produces only one event","","Tue May 19 09:56:29 UTC 2026","passed","Tue May 19 09:56:31 UTC 2026","","","",""
"","10","Update non-existent account returns 404","","Tue May 19 09:56:23 UTC 2026","passed","Tue May 19 09:56:23 UTC 2026","","","",""
"","6","Missing required fields returns 400","","Tue May 19 09:56:40 UTC 2026","passed","Tue May 19 09:56:40 UTC 2026","","","",""
"","7","Transfer 201 for amount 0.01","","Tue May 19 09:56:40 UTC 2026","passed","Tue May 19 09:56:40 UTC 2026","","","",""
"","4310","Send HTTP call and validate Kafka event produced","","Tue May 19 09:56:23 UTC 2026","passed","Tue May 19 09:56:28 UTC 2026","","","",""
"","15","Response header validation","","Tue May 19 09:56:23 UTC 2026","passed","Tue May 19 09:56:23 UTC 2026","","","",""
"","90","Generate unique transfer payload at runtime","","Tue May 19 09:56:40 UTC 2026","passed","Tue May 19 09:56:40 UTC 2026","","","",""
"","49","Apply for personal loan - full happy path (5 steps)","","Tue May 19 09:56:39 UTC 2026","passed","Tue May 19 09:56:40 UTC 2026","","","",""
"","2562","DLQ Flow - Failed order goes to Dead Letter Queue","","Tue May 19 09:56:37 UTC 2026","passed","Tue May 19 09:56:39 UTC 2026","","","",""
"","2559","Offset replay - consumer reads from earliest offset","","Tue May 19 09:56:32 UTC 2026","passed","Tue May 19 09:56:34 UTC 2026","","","",""
"","20","Create account with missing required fields returns 400","","Tue May 19 09:56:22 UTC 2026","passed","Tue May 19 09:56:22 UTC 2026","","","",""
"","13","Validate QuickMart Cash API schema","","Tue May 19 09:56:23 UTC 2026","passed","Tue May 19 09:56:23 UTC 2026","","","",""
"","21","Type validation - #string #number #boolean #notnull","","Tue May 19 09:56:23 UTC 2026","passed","Tue May 19 09:56:23 UTC 2026","","","",""
"","581","Validate ORDER_CREATED event type routing","","Tue May 19 09:56:28 UTC 2026","passed","Tue May 19 09:56:28 UTC 2026","","","",""
"","10","Create account with invalid currency returns 400","","Tue May 19 09:56:22 UTC 2026","passed","Tue May 19 09:56:22 UTC 2026","","","",""
"","21","Count total events in MongoDB","","Tue May 19 09:56:40 UTC 2026","passed","Tue May 19 09:56:40 UTC 2026","","","",""
