"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2563","Offset replay - consumer reads from earliest offset","","2026-08-19","passed","2026-08-19","","","",""
"","17","Regex and conditional validation","","2026-08-19","passed","2026-08-19","","","",""
"","13","Successful transfer returns 201 with PENDING status","","2026-08-19","passed","2026-08-19","","","",""
"","25","Count total events in MongoDB","","2026-08-19","passed","2026-08-19","","","",""
"","8","Get account - verify schema","","2026-08-19","passed","2026-08-19","","","",""
"","8","Transfer 201 for amount 0.01","","2026-08-19","passed","2026-08-19","","","",""
"","574","Validate full order lifecycle - Created to Paid","","2026-08-19","passed","2026-08-19","","","",""
"","11","Negative test - error response schema validation","","2026-08-19","passed","2026-08-19","","","",""
"","12","Get account - verify currency","","2026-08-19","passed","2026-08-19","","","",""
"","14","Freeze account successfully","","2026-08-19","passed","2026-08-19","","","",""
"","10","Create account with invalid currency returns 400","","2026-08-19","passed","2026-08-19","","","",""
"","10","Create account with missing required fields returns 400","","2026-08-19","passed","2026-08-19","","","",""
"","52","Partition routing - same customerId always goes to same partition","","2026-08-19","passed","2026-08-19","","","",""
"","17","Find DLQ events - failed transactions","","2026-08-19","passed","2026-08-19","","","",""
"","49","Apply for personal loan - full happy path (5 steps)","","2026-08-19","passed","2026-08-19","","","",""
"","12","Response header validation","","2026-08-19","passed","2026-08-19","","","",""
"","12","Update account email successfully","","2026-08-19","passed","2026-08-19","","","",""
"","7","Insufficient funds returns 422","","2026-08-19","passed","2026-08-19","","","",""
"","24","Validate Kafka metadata stored correctly in MongoDB","","2026-08-19","passed","2026-08-19","","","",""
"","6","Missing required fields returns 400","","2026-08-19","passed","2026-08-19","","","",""
"","10","Update non-existent account returns 404","","2026-08-19","passed","2026-08-19","","","",""
"","578","Validate ORDER_CREATED event type routing","","2026-08-19","passed","2026-08-19","","","",""
"","15","Partial match - match response contains","","2026-08-19","passed","2026-08-19","","","",""
"","14","Validate QuickMart Cash API schema","","2026-08-19","passed","2026-08-19","","","",""
"","129","Create new savings account successfully","","2026-08-19","passed","2026-08-19","","","",""
"","11","Transfer to same account returns 400","","2026-08-19","passed","2026-08-19","","","",""
"","172","Validate ORDER_CREATED event stored in MongoDB","","2026-08-19","passed","2026-08-19","","","",""
"","4290","Send HTTP call and validate Kafka event produced","","2026-08-19","passed","2026-08-19","","","",""
"","22","Find events missing Kafka metadata","","2026-08-19","passed","2026-08-19","","","",""
"","2569","DLQ Flow - Failed order goes to Dead Letter Queue","","2026-08-19","passed","2026-08-19","","","",""
"","10","Transfer 400 for amount 50.00","","2026-08-19","passed","2026-08-19","","","",""
"","12","Get account by ID - success","","2026-08-19","passed","2026-08-19","","","",""
"","12","Transfer 201 for amount 100.00","","2026-08-19","passed","2026-08-19","","","",""
"","20","Type validation - #string #number #boolean #notnull","","2026-08-19","passed","2026-08-19","","","",""
"","15","Validate event audit trail for order","","2026-08-19","passed","2026-08-19","","","",""
"","10","Transfer 201 for amount 50.50","","2026-08-19","passed","2026-08-19","","","",""
"","2586","Idempotency - same order sent twice produces only one event","","2026-08-19","passed","2026-08-19","","","",""
"","107","Generate unique transfer payload at runtime","","2026-08-19","passed","2026-08-19","","","",""
"","2592","Full order flow - API to Kafka event validation","","2026-08-19","passed","2026-08-19","","","",""
