"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4316","Send HTTP call and validate Kafka event produced","","2026-06-02","passed","2026-06-02","","","",""
"","134","Create new savings account successfully","","2026-06-02","passed","2026-06-02","","","",""
"","10","Insufficient funds returns 422","","2026-06-02","passed","2026-06-02","","","",""
"","15","Create account with invalid currency returns 400","","2026-06-02","passed","2026-06-02","","","",""
"","9","Update non-existent account returns 404","","2026-06-02","passed","2026-06-02","","","",""
"","13","Response header validation","","2026-06-02","passed","2026-06-02","","","",""
"","11","Create account with missing required fields returns 400","","2026-06-02","passed","2026-06-02","","","",""
"","54","Partition routing - same customerId always goes to same partition","","2026-06-02","passed","2026-06-02","","","",""
"","14","Freeze account successfully","","2026-06-02","passed","2026-06-02","","","",""
"","24","Count total events in MongoDB","","2026-06-02","passed","2026-06-02","","","",""
"","9","Missing required fields returns 400","","2026-06-02","passed","2026-06-02","","","",""
"","32","Find events missing Kafka metadata","","2026-06-02","passed","2026-06-02","","","",""
"","15","Transfer 400 for amount 50.00","","2026-06-02","passed","2026-06-02","","","",""
"","34","Validate Kafka metadata stored correctly in MongoDB","","2026-06-02","passed","2026-06-02","","","",""
"","2566","DLQ Flow - Failed order goes to Dead Letter Queue","","2026-06-02","passed","2026-06-02","","","",""
"","19","Partial match - match response contains","","2026-06-02","passed","2026-06-02","","","",""
"","10","Update account email successfully","","2026-06-02","passed","2026-06-02","","","",""
"","19","Type validation - #string #number #boolean #notnull","","2026-06-02","passed","2026-06-02","","","",""
"","2568","Offset replay - consumer reads from earliest offset","","2026-06-02","passed","2026-06-02","","","",""
"","2577","Idempotency - same order sent twice produces only one event","","2026-06-02","passed","2026-06-02","","","",""
"","11","Transfer 201 for amount 100.00","","2026-06-02","passed","2026-06-02","","","",""
"","17","Validate event audit trail for order","","2026-06-02","passed","2026-06-02","","","",""
"","9","Transfer 201 for amount 0.01","","2026-06-02","passed","2026-06-02","","","",""
"","12","Get account by ID - success","","2026-06-02","passed","2026-06-02","","","",""
"","16","Find DLQ events - failed transactions","","2026-06-02","passed","2026-06-02","","","",""
"","92","Generate unique transfer payload at runtime","","2026-06-02","passed","2026-06-02","","","",""
"","594","Validate full order lifecycle - Created to Paid","","2026-06-02","passed","2026-06-02","","","",""
"","9","Get account - verify schema","","2026-06-02","passed","2026-06-02","","","",""
"","15","Validate QuickMart Cash API schema","","2026-06-02","passed","2026-06-02","","","",""
"","14","Successful transfer returns 201 with PENDING status","","2026-06-02","passed","2026-06-02","","","",""
"","10","Transfer to same account returns 400","","2026-06-02","passed","2026-06-02","","","",""
"","18","Regex and conditional validation","","2026-06-02","passed","2026-06-02","","","",""
"","53","Apply for personal loan - full happy path (5 steps)","","2026-06-02","passed","2026-06-02","","","",""
"","201","Validate ORDER_CREATED event stored in MongoDB","","2026-06-02","passed","2026-06-02","","","",""
"","2584","Full order flow - API to Kafka event validation","","2026-06-02","passed","2026-06-02","","","",""
"","11","Get account - verify currency","","2026-06-02","passed","2026-06-02","","","",""
"","11","Transfer 201 for amount 50.50","","2026-06-02","passed","2026-06-02","","","",""
"","569","Validate ORDER_CREATED event type routing","","2026-06-02","passed","2026-06-02","","","",""
"","15","Negative test - error response schema validation","","2026-06-02","passed","2026-06-02","","","",""
