"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","12","Get account by ID - success","","2026-07-08","passed","2026-07-08","","","",""
"","12","Transfer 201 for amount 100.00","","2026-07-08","passed","2026-07-08","","","",""
"","46","Apply for personal loan - full happy path (5 steps)","","2026-07-08","passed","2026-07-08","","","",""
"","87","Generate unique transfer payload at runtime","","2026-07-08","passed","2026-07-08","","","",""
"","10","Response header validation","","2026-07-08","passed","2026-07-08","","","",""
"","2573","Idempotency - same order sent twice produces only one event","","2026-07-08","passed","2026-07-08","","","",""
"","251","Create new savings account successfully","","2026-07-08","passed","2026-07-08","","","",""
"","51","Partition routing - same customerId always goes to same partition","","2026-07-08","passed","2026-07-08","","","",""
"","15","Regex and conditional validation","","2026-07-08","passed","2026-07-08","","","",""
"","11","Create account with invalid currency returns 400","","2026-07-08","passed","2026-07-08","","","",""
"","10","Get account - verify schema","","2026-07-08","passed","2026-07-08","","","",""
"","568","Validate full order lifecycle - Created to Paid","","2026-07-08","passed","2026-07-08","","","",""
"","15","Get account - verify currency","","2026-07-08","passed","2026-07-08","","","",""
"","9","Transfer 201 for amount 50.50","","2026-07-08","passed","2026-07-08","","","",""
"","15","Find DLQ events - failed transactions","","2026-07-08","passed","2026-07-08","","","",""
"","15","Freeze account successfully","","2026-07-08","passed","2026-07-08","","","",""
"","163","Validate ORDER_CREATED event stored in MongoDB","","2026-07-08","passed","2026-07-08","","","",""
"","4294","Send HTTP call and validate Kafka event produced","","2026-07-08","passed","2026-07-08","","","",""
"","16","Partial match - match response contains","","2026-07-08","passed","2026-07-08","","","",""
"","8","Insufficient funds returns 422","","2026-07-08","passed","2026-07-08","","","",""
"","10","Negative test - error response schema validation","","2026-07-08","passed","2026-07-08","","","",""
"","2589","Full order flow - API to Kafka event validation","","2026-07-08","passed","2026-07-08","","","",""
"","25","Validate Kafka metadata stored correctly in MongoDB","","2026-07-08","passed","2026-07-08","","","",""
"","18","Validate QuickMart Cash API schema","","2026-07-08","passed","2026-07-08","","","",""
"","13","Transfer to same account returns 400","","2026-07-08","passed","2026-07-08","","","",""
"","2561","Offset replay - consumer reads from earliest offset","","2026-07-08","passed","2026-07-08","","","",""
"","9","Transfer 400 for amount 50.00","","2026-07-08","passed","2026-07-08","","","",""
"","34","Count total events in MongoDB","","2026-07-08","passed","2026-07-08","","","",""
"","7","Transfer 201 for amount 0.01","","2026-07-08","passed","2026-07-08","","","",""
"","7","Update non-existent account returns 404","","2026-07-08","passed","2026-07-08","","","",""
"","13","Successful transfer returns 201 with PENDING status","","2026-07-08","passed","2026-07-08","","","",""
"","587","Validate ORDER_CREATED event type routing","","2026-07-08","passed","2026-07-08","","","",""
"","26","Find events missing Kafka metadata","","2026-07-08","passed","2026-07-08","","","",""
"","20","Validate event audit trail for order","","2026-07-08","passed","2026-07-08","","","",""
"","18","Type validation - #string #number #boolean #notnull","","2026-07-08","passed","2026-07-08","","","",""
"","8","Missing required fields returns 400","","2026-07-08","passed","2026-07-08","","","",""
"","9","Update account email successfully","","2026-07-08","passed","2026-07-08","","","",""
"","19","Create account with missing required fields returns 400","","2026-07-08","passed","2026-07-08","","","",""
"","2557","DLQ Flow - Failed order goes to Dead Letter Queue","","2026-07-08","passed","2026-07-08","","","",""
