"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","580","Validate full order lifecycle - Created to Paid","","2026-07-21","passed","2026-07-21","","","",""
"","12","Get account - verify schema","","2026-07-21","passed","2026-07-21","","","",""
"","17","Get account by ID - success","","2026-07-21","passed","2026-07-21","","","",""
"","8","Insufficient funds returns 422","","2026-07-21","passed","2026-07-21","","","",""
"","2593","Idempotency - same order sent twice produces only one event","","2026-07-21","passed","2026-07-21","","","",""
"","22","Validate event audit trail for order","","2026-07-21","passed","2026-07-21","","","",""
"","56","Apply for personal loan - full happy path (5 steps)","","2026-07-21","passed","2026-07-21","","","",""
"","14","Negative test - error response schema validation","","2026-07-21","passed","2026-07-21","","","",""
"","10","Update account email successfully","","2026-07-21","passed","2026-07-21","","","",""
"","249","Partition routing - same customerId always goes to same partition","","2026-07-21","passed","2026-07-21","","","",""
"","12","Response header validation","","2026-07-21","passed","2026-07-21","","","",""
"","2571","DLQ Flow - Failed order goes to Dead Letter Queue","","2026-07-21","passed","2026-07-21","","","",""
"","2562","Offset replay - consumer reads from earliest offset","","2026-07-21","passed","2026-07-21","","","",""
"","20","Partial match - match response contains","","2026-07-21","passed","2026-07-21","","","",""
"","18","Freeze account successfully","","2026-07-21","passed","2026-07-21","","","",""
"","26","Count total events in MongoDB","","2026-07-21","passed","2026-07-21","","","",""
"","7","Transfer to same account returns 400","","2026-07-21","passed","2026-07-21","","","",""
"","12","Get account - verify currency","","2026-07-21","passed","2026-07-21","","","",""
"","27","Regex and conditional validation","","2026-07-21","passed","2026-07-21","","","",""
"","13","Missing required fields returns 400","","2026-07-21","passed","2026-07-21","","","",""
"","23","Validate Kafka metadata stored correctly in MongoDB","","2026-07-21","passed","2026-07-21","","","",""
"","12","Create account with invalid currency returns 400","","2026-07-21","passed","2026-07-21","","","",""
"","13","Transfer 201 for amount 50.50","","2026-07-21","passed","2026-07-21","","","",""
"","9","Update non-existent account returns 404","","2026-07-21","passed","2026-07-21","","","",""
"","22","Type validation - #string #number #boolean #notnull","","2026-07-21","passed","2026-07-21","","","",""
"","28","Find events missing Kafka metadata","","2026-07-21","passed","2026-07-21","","","",""
"","116","Generate unique transfer payload at runtime","","2026-07-21","passed","2026-07-21","","","",""
"","2598","Full order flow - API to Kafka event validation","","2026-07-21","passed","2026-07-21","","","",""
"","761","Create new savings account successfully","","2026-07-21","passed","2026-07-21","","","",""
"","208","Validate ORDER_CREATED event stored in MongoDB","","2026-07-21","passed","2026-07-21","","","",""
"","18","Transfer 201 for amount 100.00","","2026-07-21","passed","2026-07-21","","","",""
"","15","Validate QuickMart Cash API schema","","2026-07-21","passed","2026-07-21","","","",""
"","14","Transfer 400 for amount 50.00","","2026-07-21","passed","2026-07-21","","","",""
"","5251","Send HTTP call and validate Kafka event produced","","2026-07-21","passed","2026-07-21","","","",""
"","16","Create account with missing required fields returns 400","","2026-07-21","passed","2026-07-21","","","",""
"","592","Validate ORDER_CREATED event type routing","","2026-07-21","passed","2026-07-21","","","",""
"","12","Transfer 201 for amount 0.01","","2026-07-21","passed","2026-07-21","","","",""
"","13","Successful transfer returns 201 with PENDING status","","2026-07-21","passed","2026-07-21","","","",""
"","18","Find DLQ events - failed transactions","","2026-07-21","passed","2026-07-21","","","",""
