"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4228","Send HTTP call and validate Kafka event produced","","2026-06-29","passed","2026-06-29","","","",""
"","568","Validate full order lifecycle - Created to Paid","","2026-06-29","passed","2026-06-29","","","",""
"","20","Validate QuickMart Cash API schema","","2026-06-29","passed","2026-06-29","","","",""
"","16","Transfer 400 for amount 50.00","","2026-06-29","passed","2026-06-29","","","",""
"","15","Find DLQ events - failed transactions","","2026-06-29","passed","2026-06-29","","","",""
"","23","Transfer 201 for amount 50.50","","2026-06-29","passed","2026-06-29","","","",""
"","10","Get account - verify schema","","2026-06-29","passed","2026-06-29","","","",""
"","55","Apply for personal loan - full happy path (5 steps)","","2026-06-29","passed","2026-06-29","","","",""
"","18","Validate event audit trail for order","","2026-06-29","passed","2026-06-29","","","",""
"","9","Get account - verify currency","","2026-06-29","passed","2026-06-29","","","",""
"","11","Successful transfer returns 201 with PENDING status","","2026-06-29","passed","2026-06-29","","","",""
"","21","Regex and conditional validation","","2026-06-29","passed","2026-06-29","","","",""
"","8","Insufficient funds returns 422","","2026-06-29","passed","2026-06-29","","","",""
"","10","Update account email successfully","","2026-06-29","passed","2026-06-29","","","",""
"","18","Freeze account successfully","","2026-06-29","passed","2026-06-29","","","",""
"","2564","DLQ Flow - Failed order goes to Dead Letter Queue","","2026-06-29","passed","2026-06-29","","","",""
"","19","Partial match - match response contains","","2026-06-29","passed","2026-06-29","","","",""
"","2577","Idempotency - same order sent twice produces only one event","","2026-06-29","passed","2026-06-29","","","",""
"","14","Create account with missing required fields returns 400","","2026-06-29","passed","2026-06-29","","","",""
"","15","Negative test - error response schema validation","","2026-06-29","passed","2026-06-29","","","",""
"","25","Find events missing Kafka metadata","","2026-06-29","passed","2026-06-29","","","",""
"","10","Transfer to same account returns 400","","2026-06-29","passed","2026-06-29","","","",""
"","317","Create new savings account successfully","","2026-06-29","passed","2026-06-29","","","",""
"","14","Response header validation","","2026-06-29","passed","2026-06-29","","","",""
"","50","Partition routing - same customerId always goes to same partition","","2026-06-29","passed","2026-06-29","","","",""
"","35","Validate Kafka metadata stored correctly in MongoDB","","2026-06-29","passed","2026-06-29","","","",""
"","2560","Offset replay - consumer reads from earliest offset","","2026-06-29","passed","2026-06-29","","","",""
"","571","Validate ORDER_CREATED event type routing","","2026-06-29","passed","2026-06-29","","","",""
"","12","Transfer 201 for amount 0.01","","2026-06-29","passed","2026-06-29","","","",""
"","9","Missing required fields returns 400","","2026-06-29","passed","2026-06-29","","","",""
"","7","Update non-existent account returns 404","","2026-06-29","passed","2026-06-29","","","",""
"","87","Generate unique transfer payload at runtime","","2026-06-29","passed","2026-06-29","","","",""
"","25","Count total events in MongoDB","","2026-06-29","passed","2026-06-29","","","",""
"","2590","Full order flow - API to Kafka event validation","","2026-06-29","passed","2026-06-29","","","",""
"","14","Transfer 201 for amount 100.00","","2026-06-29","passed","2026-06-29","","","",""
"","12","Create account with invalid currency returns 400","","2026-06-29","passed","2026-06-29","","","",""
"","22","Type validation - #string #number #boolean #notnull","","2026-06-29","passed","2026-06-29","","","",""
"","166","Validate ORDER_CREATED event stored in MongoDB","","2026-06-29","passed","2026-06-29","","","",""
"","13","Get account by ID - success","","2026-06-29","passed","2026-06-29","","","",""
