"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","98","Generate unique transfer payload at runtime","","Mon Apr 20 07:54:05 UTC 2026","passed","Mon Apr 20 07:54:05 UTC 2026","","","",""
"","10","Create account with invalid currency returns 400","","Mon Apr 20 07:53:48 UTC 2026","passed","Mon Apr 20 07:53:48 UTC 2026","","","",""
"","17","Get account by ID - success","","Mon Apr 20 07:53:48 UTC 2026","passed","Mon Apr 20 07:53:48 UTC 2026","","","",""
"","10","Transfer 400 for amount 50.00","","Mon Apr 20 07:54:05 UTC 2026","passed","Mon Apr 20 07:54:05 UTC 2026","","","",""
"","4293","Send HTTP call and validate Kafka event produced","","Mon Apr 20 07:53:49 UTC 2026","passed","Mon Apr 20 07:53:53 UTC 2026","","","",""
"","15","Freeze account successfully","","Mon Apr 20 07:53:48 UTC 2026","passed","Mon Apr 20 07:53:48 UTC 2026","","","",""
"","12","Negative test - error response schema validation","","Mon Apr 20 07:53:48 UTC 2026","passed","Mon Apr 20 07:53:48 UTC 2026","","","",""
"","20","Type validation - #string #number #boolean #notnull","","Mon Apr 20 07:53:48 UTC 2026","passed","Mon Apr 20 07:53:48 UTC 2026","","","",""
"","15","Partial match - match response contains","","Mon Apr 20 07:53:48 UTC 2026","passed","Mon Apr 20 07:53:48 UTC 2026","","","",""
"","8","Update non-existent account returns 404","","Mon Apr 20 07:53:48 UTC 2026","passed","Mon Apr 20 07:53:48 UTC 2026","","","",""
"","7","Missing required fields returns 400","","Mon Apr 20 07:54:05 UTC 2026","passed","Mon Apr 20 07:54:05 UTC 2026","","","",""
"","44","Apply for personal loan - full happy path (5 steps)","","Mon Apr 20 07:54:05 UTC 2026","passed","Mon Apr 20 07:54:05 UTC 2026","","","",""
"","583","Validate ORDER_CREATED event type routing","","Mon Apr 20 07:53:53 UTC 2026","passed","Mon Apr 20 07:53:53 UTC 2026","","","",""
"","6","Transfer to same account returns 400","","Mon Apr 20 07:54:05 UTC 2026","passed","Mon Apr 20 07:54:05 UTC 2026","","","",""
"","598","Validate full order lifecycle - Created to Paid","","Mon Apr 20 07:53:53 UTC 2026","passed","Mon Apr 20 07:53:54 UTC 2026","","","",""
"","8","Update account email successfully","","Mon Apr 20 07:53:48 UTC 2026","passed","Mon Apr 20 07:53:48 UTC 2026","","","",""
"","16","Get account - verify schema","","Mon Apr 20 07:53:48 UTC 2026","passed","Mon Apr 20 07:53:48 UTC 2026","","","",""
"","10","Transfer 201 for amount 50.50","","Mon Apr 20 07:54:05 UTC 2026","passed","Mon Apr 20 07:54:05 UTC 2026","","","",""
"","9","Transfer 201 for amount 0.01","","Mon Apr 20 07:54:05 UTC 2026","passed","Mon Apr 20 07:54:05 UTC 2026","","","",""
"","21","Transfer 201 for amount 100.00","","Mon Apr 20 07:54:05 UTC 2026","passed","Mon Apr 20 07:54:05 UTC 2026","","","",""
"","2600","Full order flow - API to Kafka event validation","","Mon Apr 20 07:53:59 UTC 2026","passed","Mon Apr 20 07:54:02 UTC 2026","","","",""
"","12","Successful transfer returns 201 with PENDING status","","Mon Apr 20 07:54:05 UTC 2026","passed","Mon Apr 20 07:54:05 UTC 2026","","","",""
"","22","Regex and conditional validation","","Mon Apr 20 07:53:48 UTC 2026","passed","Mon Apr 20 07:53:48 UTC 2026","","","",""
"","14","Validate QuickMart Cash API schema","","Mon Apr 20 07:53:48 UTC 2026","passed","Mon Apr 20 07:53:48 UTC 2026","","","",""
"","2554","DLQ Flow - Failed order goes to Dead Letter Queue","","Mon Apr 20 07:54:02 UTC 2026","passed","Mon Apr 20 07:54:05 UTC 2026","","","",""
"","16","Get account - verify currency","","Mon Apr 20 07:53:48 UTC 2026","passed","Mon Apr 20 07:53:48 UTC 2026","","","",""
"","12","Response header validation","","Mon Apr 20 07:53:48 UTC 2026","passed","Mon Apr 20 07:53:48 UTC 2026","","","",""
"","2561","Offset replay - consumer reads from earliest offset","","Mon Apr 20 07:53:57 UTC 2026","passed","Mon Apr 20 07:53:59 UTC 2026","","","",""
"","94","Create new savings account successfully","","Mon Apr 20 07:53:47 UTC 2026","passed","Mon Apr 20 07:53:48 UTC 2026","","","",""
"","11","Create account with missing required fields returns 400","","Mon Apr 20 07:53:48 UTC 2026","passed","Mon Apr 20 07:53:48 UTC 2026","","","",""
"","2577","Idempotency - same order sent twice produces only one event","","Mon Apr 20 07:53:54 UTC 2026","passed","Mon Apr 20 07:53:57 UTC 2026","","","",""
"","45","Partition routing - same customerId always goes to same partition","","Mon Apr 20 07:53:57 UTC 2026","passed","Mon Apr 20 07:53:57 UTC 2026","","","",""
"","7","Insufficient funds returns 422","","Mon Apr 20 07:54:05 UTC 2026","passed","Mon Apr 20 07:54:05 UTC 2026","","","",""
