"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","14","Validate QuickMart Cash API schema","","Wed May 27 10:04:00 UTC 2026","passed","Wed May 27 10:04:00 UTC 2026","","","",""
"","15","Get account by ID - success","","Wed May 27 10:04:00 UTC 2026","passed","Wed May 27 10:04:00 UTC 2026","","","",""
"","2581","Idempotency - same order sent twice produces only one event","","Wed May 27 10:04:06 UTC 2026","passed","Wed May 27 10:04:08 UTC 2026","","","",""
"","100","Generate unique transfer payload at runtime","","Wed May 27 10:04:17 UTC 2026","passed","Wed May 27 10:04:17 UTC 2026","","","",""
"","9","Transfer 201 for amount 50.50","","Wed May 27 10:04:17 UTC 2026","passed","Wed May 27 10:04:17 UTC 2026","","","",""
"","12","Negative test - error response schema validation","","Wed May 27 10:04:00 UTC 2026","passed","Wed May 27 10:04:00 UTC 2026","","","",""
"","102","Create new savings account successfully","","Wed May 27 10:03:59 UTC 2026","passed","Wed May 27 10:03:59 UTC 2026","","","",""
"","50","Apply for personal loan - full happy path (5 steps)","","Wed May 27 10:04:16 UTC 2026","passed","Wed May 27 10:04:16 UTC 2026","","","",""
"","18","Validate event audit trail for order","","Wed May 27 10:04:17 UTC 2026","passed","Wed May 27 10:04:17 UTC 2026","","","",""
"","10","Get account - verify currency","","Wed May 27 10:04:00 UTC 2026","passed","Wed May 27 10:04:00 UTC 2026","","","",""
"","7","Missing required fields returns 400","","Wed May 27 10:04:17 UTC 2026","passed","Wed May 27 10:04:17 UTC 2026","","","",""
"","14","Freeze account successfully","","Wed May 27 10:04:00 UTC 2026","passed","Wed May 27 10:04:00 UTC 2026","","","",""
"","24","Find events missing Kafka metadata","","Wed May 27 10:04:17 UTC 2026","passed","Wed May 27 10:04:17 UTC 2026","","","",""
"","20","Regex and conditional validation","","Wed May 27 10:04:00 UTC 2026","passed","Wed May 27 10:04:00 UTC 2026","","","",""
"","8","Insufficient funds returns 422","","Wed May 27 10:04:17 UTC 2026","passed","Wed May 27 10:04:17 UTC 2026","","","",""
"","2572","DLQ Flow - Failed order goes to Dead Letter Queue","","Wed May 27 10:04:14 UTC 2026","passed","Wed May 27 10:04:16 UTC 2026","","","",""
"","11","Get account - verify schema","","Wed May 27 10:04:00 UTC 2026","passed","Wed May 27 10:04:00 UTC 2026","","","",""
"","26","Validate Kafka metadata stored correctly in MongoDB","","Wed May 27 10:04:17 UTC 2026","passed","Wed May 27 10:04:17 UTC 2026","","","",""
"","47","Partition routing - same customerId always goes to same partition","","Wed May 27 10:04:08 UTC 2026","passed","Wed May 27 10:04:08 UTC 2026","","","",""
"","15","Find DLQ events - failed transactions","","Wed May 27 10:04:17 UTC 2026","passed","Wed May 27 10:04:17 UTC 2026","","","",""
"","565","Validate ORDER_CREATED event type routing","","Wed May 27 10:04:05 UTC 2026","passed","Wed May 27 10:04:05 UTC 2026","","","",""
"","12","Successful transfer returns 201 with PENDING status","","Wed May 27 10:04:17 UTC 2026","passed","Wed May 27 10:04:17 UTC 2026","","","",""
"","9","Transfer 201 for amount 0.01","","Wed May 27 10:04:17 UTC 2026","passed","Wed May 27 10:04:17 UTC 2026","","","",""
"","10","Create account with missing required fields returns 400","","Wed May 27 10:03:59 UTC 2026","passed","Wed May 27 10:03:59 UTC 2026","","","",""
"","8","Update account email successfully","","Wed May 27 10:04:00 UTC 2026","passed","Wed May 27 10:04:00 UTC 2026","","","",""
"","160","Validate ORDER_CREATED event stored in MongoDB","","Wed May 27 10:04:17 UTC 2026","passed","Wed May 27 10:04:17 UTC 2026","","","",""
"","16","Partial match - match response contains","","Wed May 27 10:04:00 UTC 2026","passed","Wed May 27 10:04:00 UTC 2026","","","",""
"","10","Create account with invalid currency returns 400","","Wed May 27 10:03:59 UTC 2026","passed","Wed May 27 10:03:59 UTC 2026","","","",""
"","17","Type validation - #string #number #boolean #notnull","","Wed May 27 10:04:00 UTC 2026","passed","Wed May 27 10:04:00 UTC 2026","","","",""
"","4345","Send HTTP call and validate Kafka event produced","","Wed May 27 10:04:00 UTC 2026","passed","Wed May 27 10:04:05 UTC 2026","","","",""
"","9","Update non-existent account returns 404","","Wed May 27 10:04:00 UTC 2026","passed","Wed May 27 10:04:00 UTC 2026","","","",""
"","24","Count total events in MongoDB","","Wed May 27 10:04:17 UTC 2026","passed","Wed May 27 10:04:17 UTC 2026","","","",""
"","565","Validate full order lifecycle - Created to Paid","","Wed May 27 10:04:05 UTC 2026","passed","Wed May 27 10:04:06 UTC 2026","","","",""
"","2559","Offset replay - consumer reads from earliest offset","","Wed May 27 10:04:08 UTC 2026","passed","Wed May 27 10:04:11 UTC 2026","","","",""
"","14","Transfer 201 for amount 100.00","","Wed May 27 10:04:17 UTC 2026","passed","Wed May 27 10:04:17 UTC 2026","","","",""
"","13","Transfer 400 for amount 50.00","","Wed May 27 10:04:17 UTC 2026","passed","Wed May 27 10:04:17 UTC 2026","","","",""
"","13","Transfer to same account returns 400","","Wed May 27 10:04:17 UTC 2026","passed","Wed May 27 10:04:17 UTC 2026","","","",""
"","2596","Full order flow - API to Kafka event validation","","Wed May 27 10:04:11 UTC 2026","passed","Wed May 27 10:04:14 UTC 2026","","","",""
"","17","Response header validation","","Wed May 27 10:04:00 UTC 2026","passed","Wed May 27 10:04:00 UTC 2026","","","",""
