"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","6","Missing required fields returns 400","","Fri Apr 17 17:13:35 UTC 2026","passed","Fri Apr 17 17:13:35 UTC 2026","","","",""
"","5999","Send HTTP call and validate Kafka event produced","","Fri Apr 17 17:13:27 UTC 2026","passed","Fri Apr 17 17:13:33 UTC 2026","","","",""
"","559","Validate full order lifecycle - Created to Paid","","Fri Apr 17 17:13:34 UTC 2026","passed","Fri Apr 17 17:13:34 UTC 2026","","","",""
"","14","Create account with missing required fields returns 400","","Fri Apr 17 17:13:27 UTC 2026","passed","Fri Apr 17 17:13:27 UTC 2026","","","",""
"","10","Update account email successfully","","Fri Apr 17 17:13:27 UTC 2026","passed","Fri Apr 17 17:13:27 UTC 2026","","","",""
"","30","Apply for personal loan - full happy path (5 steps)","","Fri Apr 17 17:13:34 UTC 2026","passed","Fri Apr 17 17:13:34 UTC 2026","","","",""
"","69","Generate unique transfer payload at runtime","","Fri Apr 17 17:13:35 UTC 2026","passed","Fri Apr 17 17:13:35 UTC 2026","","","",""
"","12","Successful transfer returns 201 with PENDING status","","Fri Apr 17 17:13:35 UTC 2026","passed","Fri Apr 17 17:13:35 UTC 2026","","","",""
"","552","Validate ORDER_CREATED event type routing","","Fri Apr 17 17:13:33 UTC 2026","passed","Fri Apr 17 17:13:34 UTC 2026","","","",""
"","7","Transfer 201 for amount 0.01","","Fri Apr 17 17:13:35 UTC 2026","passed","Fri Apr 17 17:13:35 UTC 2026","","","",""
"","8","Create account with invalid currency returns 400","","Fri Apr 17 17:13:27 UTC 2026","passed","Fri Apr 17 17:13:27 UTC 2026","","","",""
"","12","Regex and conditional validation","","Fri Apr 17 17:13:27 UTC 2026","passed","Fri Apr 17 17:13:27 UTC 2026","","","",""
"","9","Get account - verify currency","","Fri Apr 17 17:13:27 UTC 2026","passed","Fri Apr 17 17:13:27 UTC 2026","","","",""
"","12","Transfer 201 for amount 100.00","","Fri Apr 17 17:13:35 UTC 2026","passed","Fri Apr 17 17:13:35 UTC 2026","","","",""
"","8","Transfer to same account returns 400","","Fri Apr 17 17:13:35 UTC 2026","passed","Fri Apr 17 17:13:35 UTC 2026","","","",""
"","13","Validate QuickMart Cash API schema","","Fri Apr 17 17:13:27 UTC 2026","passed","Fri Apr 17 17:13:27 UTC 2026","","","",""
"","10","Get account by ID - success","","Fri Apr 17 17:13:27 UTC 2026","passed","Fri Apr 17 17:13:27 UTC 2026","","","",""
"","14","Response header validation","","Fri Apr 17 17:13:27 UTC 2026","passed","Fri Apr 17 17:13:27 UTC 2026","","","",""
"","15","Type validation - #string #number #boolean #notnull","","Fri Apr 17 17:13:27 UTC 2026","passed","Fri Apr 17 17:13:27 UTC 2026","","","",""
"","7","Get account - verify schema","","Fri Apr 17 17:13:27 UTC 2026","passed","Fri Apr 17 17:13:27 UTC 2026","","","",""
"","9","Transfer 201 for amount 50.50","","Fri Apr 17 17:13:35 UTC 2026","passed","Fri Apr 17 17:13:35 UTC 2026","","","",""
"","8","Update non-existent account returns 404","","Fri Apr 17 17:13:27 UTC 2026","passed","Fri Apr 17 17:13:27 UTC 2026","","","",""
"","9","Transfer 400 for amount 50.00","","Fri Apr 17 17:13:35 UTC 2026","passed","Fri Apr 17 17:13:35 UTC 2026","","","",""
"","95","Create new savings account successfully","","Fri Apr 17 17:13:26 UTC 2026","passed","Fri Apr 17 17:13:27 UTC 2026","","","",""
"","5","Insufficient funds returns 422","","Fri Apr 17 17:13:35 UTC 2026","passed","Fri Apr 17 17:13:35 UTC 2026","","","",""
"","7","Negative test - error response schema validation","","Fri Apr 17 17:13:27 UTC 2026","passed","Fri Apr 17 17:13:27 UTC 2026","","","",""
"","12","Partial match - match response contains","","Fri Apr 17 17:13:27 UTC 2026","passed","Fri Apr 17 17:13:27 UTC 2026","","","",""
"","14","Freeze account successfully","","Fri Apr 17 17:13:27 UTC 2026","passed","Fri Apr 17 17:13:27 UTC 2026","","","",""
