"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","12","Negative test - error response schema validation","","Fri Apr 17 16:23:55 UTC 2026","passed","Fri Apr 17 16:23:55 UTC 2026","","","",""
"","7","Update non-existent account returns 404","","Fri Apr 17 16:23:55 UTC 2026","passed","Fri Apr 17 16:23:55 UTC 2026","","","",""
"","17","Validate QuickMart Cash API schema","","Fri Apr 17 16:23:55 UTC 2026","passed","Fri Apr 17 16:23:55 UTC 2026","","","",""
"","568","Validate full order lifecycle - Created to Paid","","Fri Apr 17 16:24:00 UTC 2026","passed","Fri Apr 17 16:24:01 UTC 2026","","","",""
"","14","Freeze account successfully","","Fri Apr 17 16:23:55 UTC 2026","passed","Fri Apr 17 16:23:55 UTC 2026","","","",""
"","8","Transfer 201 for amount 50.50","","Fri Apr 17 16:24:01 UTC 2026","passed","Fri Apr 17 16:24:01 UTC 2026","","","",""
"","16","Create account with missing required fields returns 400","","Fri Apr 17 16:23:54 UTC 2026","passed","Fri Apr 17 16:23:54 UTC 2026","","","",""
"","6","Transfer to same account returns 400","","Fri Apr 17 16:24:01 UTC 2026","passed","Fri Apr 17 16:24:01 UTC 2026","","","",""
"","14","Transfer 201 for amount 100.00","","Fri Apr 17 16:24:01 UTC 2026","passed","Fri Apr 17 16:24:01 UTC 2026","","","",""
"","10","Get account - verify schema","","Fri Apr 17 16:23:54 UTC 2026","passed","Fri Apr 17 16:23:54 UTC 2026","","","",""
"","6","Missing required fields returns 400","","Fri Apr 17 16:24:01 UTC 2026","passed","Fri Apr 17 16:24:01 UTC 2026","","","",""
"","11","Get account by ID - success","","Fri Apr 17 16:23:54 UTC 2026","passed","Fri Apr 17 16:23:54 UTC 2026","","","",""
"","8","Update account email successfully","","Fri Apr 17 16:23:55 UTC 2026","passed","Fri Apr 17 16:23:55 UTC 2026","","","",""
"","10","Create account with invalid currency returns 400","","Fri Apr 17 16:23:54 UTC 2026","passed","Fri Apr 17 16:23:54 UTC 2026","","","",""
"","19","Partial match - match response contains","","Fri Apr 17 16:23:55 UTC 2026","passed","Fri Apr 17 16:23:55 UTC 2026","","","",""
"","598","Validate ORDER_CREATED event type routing","","Fri Apr 17 16:23:59 UTC 2026","passed","Fri Apr 17 16:24:00 UTC 2026","","","",""
"","7","Insufficient funds returns 422","","Fri Apr 17 16:24:01 UTC 2026","passed","Fri Apr 17 16:24:01 UTC 2026","","","",""
"","47","Apply for personal loan - full happy path (5 steps)","","Fri Apr 17 16:24:01 UTC 2026","passed","Fri Apr 17 16:24:01 UTC 2026","","","",""
"","14","Response header validation","","Fri Apr 17 16:23:55 UTC 2026","passed","Fri Apr 17 16:23:55 UTC 2026","","","",""
"","19","Type validation - #string #number #boolean #notnull","","Fri Apr 17 16:23:55 UTC 2026","passed","Fri Apr 17 16:23:55 UTC 2026","","","",""
"","110","Create new savings account successfully","","Fri Apr 17 16:23:54 UTC 2026","passed","Fri Apr 17 16:23:54 UTC 2026","","","",""
"","4280","Send HTTP call and validate Kafka event produced","","Fri Apr 17 16:23:55 UTC 2026","passed","Fri Apr 17 16:23:59 UTC 2026","","","",""
"","11","Transfer 201 for amount 0.01","","Fri Apr 17 16:24:01 UTC 2026","passed","Fri Apr 17 16:24:01 UTC 2026","","","",""
"","15","Regex and conditional validation","","Fri Apr 17 16:23:55 UTC 2026","passed","Fri Apr 17 16:23:55 UTC 2026","","","",""
"","11","Transfer 400 for amount 50.00","","Fri Apr 17 16:24:01 UTC 2026","passed","Fri Apr 17 16:24:01 UTC 2026","","","",""
"","6","Get account - verify currency","","Fri Apr 17 16:23:54 UTC 2026","passed","Fri Apr 17 16:23:54 UTC 2026","","","",""
"","82","Generate unique transfer payload at runtime","","Fri Apr 17 16:24:01 UTC 2026","passed","Fri Apr 17 16:24:01 UTC 2026","","","",""
"","14","Successful transfer returns 201 with PENDING status","","Fri Apr 17 16:24:01 UTC 2026","passed","Fri Apr 17 16:24:01 UTC 2026","","","",""
