"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","8","Transfer 201 for amount 0.01","","Fri May 22 09:38:28 UTC 2026","passed","Fri May 22 09:38:28 UTC 2026","","","",""
"","113","Create new savings account successfully","","Fri May 22 09:38:11 UTC 2026","passed","Fri May 22 09:38:11 UTC 2026","","","",""
"","14","Create account with missing required fields returns 400","","Fri May 22 09:38:11 UTC 2026","passed","Fri May 22 09:38:11 UTC 2026","","","",""
"","570","Validate full order lifecycle - Created to Paid","","Fri May 22 09:38:16 UTC 2026","passed","Fri May 22 09:38:17 UTC 2026","","","",""
"","11","Negative test - error response schema validation","","Fri May 22 09:38:11 UTC 2026","passed","Fri May 22 09:38:11 UTC 2026","","","",""
"","9","Transfer to same account returns 400","","Fri May 22 09:38:28 UTC 2026","passed","Fri May 22 09:38:28 UTC 2026","","","",""
"","8","Transfer 201 for amount 50.50","","Fri May 22 09:38:28 UTC 2026","passed","Fri May 22 09:38:28 UTC 2026","","","",""
"","8","Update account email successfully","","Fri May 22 09:38:11 UTC 2026","passed","Fri May 22 09:38:11 UTC 2026","","","",""
"","556","Validate ORDER_CREATED event type routing","","Fri May 22 09:38:16 UTC 2026","passed","Fri May 22 09:38:16 UTC 2026","","","",""
"","16","Find DLQ events - failed transactions","","Fri May 22 09:38:28 UTC 2026","passed","Fri May 22 09:38:28 UTC 2026","","","",""
"","176","Validate ORDER_CREATED event stored in MongoDB","","Fri May 22 09:38:28 UTC 2026","passed","Fri May 22 09:38:28 UTC 2026","","","",""
"","15","Validate event audit trail for order","","Fri May 22 09:38:28 UTC 2026","passed","Fri May 22 09:38:28 UTC 2026","","","",""
"","13","Freeze account successfully","","Fri May 22 09:38:11 UTC 2026","passed","Fri May 22 09:38:11 UTC 2026","","","",""
"","15","Successful transfer returns 201 with PENDING status","","Fri May 22 09:38:28 UTC 2026","passed","Fri May 22 09:38:28 UTC 2026","","","",""
"","11","Create account with invalid currency returns 400","","Fri May 22 09:38:11 UTC 2026","passed","Fri May 22 09:38:11 UTC 2026","","","",""
"","6","Missing required fields returns 400","","Fri May 22 09:38:28 UTC 2026","passed","Fri May 22 09:38:28 UTC 2026","","","",""
"","13","Partial match - match response contains","","Fri May 22 09:38:11 UTC 2026","passed","Fri May 22 09:38:11 UTC 2026","","","",""
"","44","Partition routing - same customerId always goes to same partition","","Fri May 22 09:38:20 UTC 2026","passed","Fri May 22 09:38:20 UTC 2026","","","",""
"","9","Get account - verify schema","","Fri May 22 09:38:11 UTC 2026","passed","Fri May 22 09:38:11 UTC 2026","","","",""
"","2558","Offset replay - consumer reads from earliest offset","","Fri May 22 09:38:20 UTC 2026","passed","Fri May 22 09:38:22 UTC 2026","","","",""
"","11","Get account by ID - success","","Fri May 22 09:38:11 UTC 2026","passed","Fri May 22 09:38:11 UTC 2026","","","",""
"","46","Apply for personal loan - full happy path (5 steps)","","Fri May 22 09:38:28 UTC 2026","passed","Fri May 22 09:38:28 UTC 2026","","","",""
"","6","Update non-existent account returns 404","","Fri May 22 09:38:11 UTC 2026","passed","Fri May 22 09:38:11 UTC 2026","","","",""
"","13","Transfer 201 for amount 100.00","","Fri May 22 09:38:28 UTC 2026","passed","Fri May 22 09:38:28 UTC 2026","","","",""
"","15","Regex and conditional validation","","Fri May 22 09:38:11 UTC 2026","passed","Fri May 22 09:38:11 UTC 2026","","","",""
"","2597","Full order flow - API to Kafka event validation","","Fri May 22 09:38:22 UTC 2026","passed","Fri May 22 09:38:25 UTC 2026","","","",""
"","8","Get account - verify currency","","Fri May 22 09:38:11 UTC 2026","passed","Fri May 22 09:38:11 UTC 2026","","","",""
"","104","Generate unique transfer payload at runtime","","Fri May 22 09:38:28 UTC 2026","passed","Fri May 22 09:38:28 UTC 2026","","","",""
"","2573","Idempotency - same order sent twice produces only one event","","Fri May 22 09:38:17 UTC 2026","passed","Fri May 22 09:38:20 UTC 2026","","","",""
"","25","Validate Kafka metadata stored correctly in MongoDB","","Fri May 22 09:38:28 UTC 2026","passed","Fri May 22 09:38:28 UTC 2026","","","",""
"","14","Transfer 400 for amount 50.00","","Fri May 22 09:38:28 UTC 2026","passed","Fri May 22 09:38:28 UTC 2026","","","",""
"","19","Count total events in MongoDB","","Fri May 22 09:38:28 UTC 2026","passed","Fri May 22 09:38:28 UTC 2026","","","",""
"","7","Insufficient funds returns 422","","Fri May 22 09:38:28 UTC 2026","passed","Fri May 22 09:38:28 UTC 2026","","","",""
"","2564","DLQ Flow - Failed order goes to Dead Letter Queue","","Fri May 22 09:38:25 UTC 2026","passed","Fri May 22 09:38:27 UTC 2026","","","",""
"","15","Validate QuickMart Cash API schema","","Fri May 22 09:38:11 UTC 2026","passed","Fri May 22 09:38:11 UTC 2026","","","",""
"","4233","Send HTTP call and validate Kafka event produced","","Fri May 22 09:38:12 UTC 2026","passed","Fri May 22 09:38:16 UTC 2026","","","",""
"","17","Type validation - #string #number #boolean #notnull","","Fri May 22 09:38:11 UTC 2026","passed","Fri May 22 09:38:11 UTC 2026","","","",""
"","24","Find events missing Kafka metadata","","Fri May 22 09:38:28 UTC 2026","passed","Fri May 22 09:38:28 UTC 2026","","","",""
"","10","Response header validation","","Fri May 22 09:38:11 UTC 2026","passed","Fri May 22 09:38:11 UTC 2026","","","",""
