"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","24","Count total events in MongoDB","","2026-09-18","passed","2026-09-18","","","",""
"","34","Find events missing Kafka metadata","","2026-09-18","passed","2026-09-18","","","",""
"","15","Partial match - match response contains","","2026-09-18","passed","2026-09-18","","","",""
"","7","Missing required fields returns 400","","2026-09-18","passed","2026-09-18","","","",""
"","91","Generate unique transfer payload at runtime","","2026-09-18","passed","2026-09-18","","","",""
"","8","Insufficient funds returns 422","","2026-09-18","passed","2026-09-18","","","",""
"","27","Validate Kafka metadata stored correctly in MongoDB","","2026-09-18","passed","2026-09-18","","","",""
"","11","Transfer 201 for amount 50.50","","2026-09-18","passed","2026-09-18","","","",""
"","12","Transfer 201 for amount 100.00","","2026-09-18","passed","2026-09-18","","","",""
"","10","Transfer to same account returns 400","","2026-09-18","passed","2026-09-18","","","",""
"","2566","DLQ Flow - Failed order goes to Dead Letter Queue","","2026-09-18","passed","2026-09-18","","","",""
"","10","Get account - verify currency","","2026-09-18","passed","2026-09-18","","","",""
"","9","Create account with invalid currency returns 400","","2026-09-18","passed","2026-09-18","","","",""
"","7","Update non-existent account returns 404","","2026-09-18","passed","2026-09-18","","","",""
"","24","Type validation - #string #number #boolean #notnull","","2026-09-18","passed","2026-09-18","","","",""
"","18","Regex and conditional validation","","2026-09-18","passed","2026-09-18","","","",""
"","2586","Full order flow - API to Kafka event validation","","2026-09-18","passed","2026-09-18","","","",""
"","12","Successful transfer returns 201 with PENDING status","","2026-09-18","passed","2026-09-18","","","",""
"","9","Transfer 201 for amount 0.01","","2026-09-18","passed","2026-09-18","","","",""
"","589","Validate full order lifecycle - Created to Paid","","2026-09-18","passed","2026-09-18","","","",""
"","51","Partition routing - same customerId always goes to same partition","","2026-09-18","passed","2026-09-18","","","",""
"","2588","Idempotency - same order sent twice produces only one event","","2026-09-18","passed","2026-09-18","","","",""
"","8","Update account email successfully","","2026-09-18","passed","2026-09-18","","","",""
"","11","Response header validation","","2026-09-18","passed","2026-09-18","","","",""
"","16","Validate event audit trail for order","","2026-09-18","passed","2026-09-18","","","",""
"","605","Validate ORDER_CREATED event type routing","","2026-09-18","passed","2026-09-18","","","",""
"","58","Apply for personal loan - full happy path (5 steps)","","2026-09-18","passed","2026-09-18","","","",""
"","12","Get account - verify schema","","2026-09-18","passed","2026-09-18","","","",""
"","2561","Offset replay - consumer reads from earliest offset","","2026-09-18","passed","2026-09-18","","","",""
"","171","Validate ORDER_CREATED event stored in MongoDB","","2026-09-18","passed","2026-09-18","","","",""
"","10","Negative test - error response schema validation","","2026-09-18","passed","2026-09-18","","","",""
"","4458","Send HTTP call and validate Kafka event produced","","2026-09-18","passed","2026-09-18","","","",""
"","18","Find DLQ events - failed transactions","","2026-09-18","passed","2026-09-18","","","",""
"","11","Transfer 400 for amount 50.00","","2026-09-18","passed","2026-09-18","","","",""
"","12","Freeze account successfully","","2026-09-18","passed","2026-09-18","","","",""
"","16","Create account with missing required fields returns 400","","2026-09-18","passed","2026-09-18","","","",""
"","12","Validate QuickMart Cash API schema","","2026-09-18","passed","2026-09-18","","","",""
"","112","Create new savings account successfully","","2026-09-18","passed","2026-09-18","","","",""
"","13","Get account by ID - success","","2026-09-18","passed","2026-09-18","","","",""
