"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","10","Transfer 201 for amount 0.01","","2026-06-18","passed","2026-06-18","","","",""
"","8","Create account with invalid currency returns 400","","2026-06-18","passed","2026-06-18","","","",""
"","11","Negative test - error response schema validation","","2026-06-18","passed","2026-06-18","","","",""
"","7","Insufficient funds returns 422","","2026-06-18","passed","2026-06-18","","","",""
"","10","Transfer 201 for amount 50.50","","2026-06-18","passed","2026-06-18","","","",""
"","10","Transfer 400 for amount 50.00","","2026-06-18","passed","2026-06-18","","","",""
"","14","Successful transfer returns 201 with PENDING status","","2026-06-18","passed","2026-06-18","","","",""
"","2556","Offset replay - consumer reads from earliest offset","","2026-06-18","passed","2026-06-18","","","",""
"","572","Validate full order lifecycle - Created to Paid","","2026-06-18","passed","2026-06-18","","","",""
"","2594","Full order flow - API to Kafka event validation","","2026-06-18","passed","2026-06-18","","","",""
"","13","Find DLQ events - failed transactions","","2026-06-18","passed","2026-06-18","","","",""
"","17","Validate QuickMart Cash API schema","","2026-06-18","passed","2026-06-18","","","",""
"","179","Validate ORDER_CREATED event stored in MongoDB","","2026-06-18","passed","2026-06-18","","","",""
"","2564","DLQ Flow - Failed order goes to Dead Letter Queue","","2026-06-18","passed","2026-06-18","","","",""
"","13","Freeze account successfully","","2026-06-18","passed","2026-06-18","","","",""
"","14","Response header validation","","2026-06-18","passed","2026-06-18","","","",""
"","18","Get account by ID - success","","2026-06-18","passed","2026-06-18","","","",""
"","19","Create account with missing required fields returns 400","","2026-06-18","passed","2026-06-18","","","",""
"","21","Type validation - #string #number #boolean #notnull","","2026-06-18","passed","2026-06-18","","","",""
"","13","Get account - verify schema","","2026-06-18","passed","2026-06-18","","","",""
"","10","Transfer 201 for amount 100.00","","2026-06-18","passed","2026-06-18","","","",""
"","60","Apply for personal loan - full happy path (5 steps)","","2026-06-18","passed","2026-06-18","","","",""
"","2570","Idempotency - same order sent twice produces only one event","","2026-06-18","passed","2026-06-18","","","",""
"","6","Update non-existent account returns 404","","2026-06-18","passed","2026-06-18","","","",""
"","22","Find events missing Kafka metadata","","2026-06-18","passed","2026-06-18","","","",""
"","50","Partition routing - same customerId always goes to same partition","","2026-06-18","passed","2026-06-18","","","",""
"","22","Count total events in MongoDB","","2026-06-18","passed","2026-06-18","","","",""
"","562","Validate ORDER_CREATED event type routing","","2026-06-18","passed","2026-06-18","","","",""
"","21","Validate event audit trail for order","","2026-06-18","passed","2026-06-18","","","",""
"","8","Update account email successfully","","2026-06-18","passed","2026-06-18","","","",""
"","87","Generate unique transfer payload at runtime","","2026-06-18","passed","2026-06-18","","","",""
"","18","Regex and conditional validation","","2026-06-18","passed","2026-06-18","","","",""
"","4320","Send HTTP call and validate Kafka event produced","","2026-06-18","passed","2026-06-18","","","",""
"","9","Get account - verify currency","","2026-06-18","passed","2026-06-18","","","",""
"","23","Partial match - match response contains","","2026-06-18","passed","2026-06-18","","","",""
"","247","Create new savings account successfully","","2026-06-18","passed","2026-06-18","","","",""
"","7","Transfer to same account returns 400","","2026-06-18","passed","2026-06-18","","","",""
"","26","Validate Kafka metadata stored correctly in MongoDB","","2026-06-18","passed","2026-06-18","","","",""
"","7","Missing required fields returns 400","","2026-06-18","passed","2026-06-18","","","",""
