"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","10","Negative test - error response schema validation","","Fri Apr 17 17:32:50 UTC 2026","passed","Fri Apr 17 17:32:50 UTC 2026","","","",""
"","2596","Full order flow - API to Kafka event validation","","Fri Apr 17 17:32:56 UTC 2026","passed","Fri Apr 17 17:32:58 UTC 2026","","","",""
"","8","Missing required fields returns 400","","Fri Apr 17 17:33:02 UTC 2026","passed","Fri Apr 17 17:33:02 UTC 2026","","","",""
"","583","Validate ORDER_CREATED event type routing","","Fri Apr 17 17:32:55 UTC 2026","passed","Fri Apr 17 17:32:55 UTC 2026","","","",""
"","43","Apply for personal loan - full happy path (5 steps)","","Fri Apr 17 17:33:01 UTC 2026","passed","Fri Apr 17 17:33:01 UTC 2026","","","",""
"","16","Response header validation","","Fri Apr 17 17:32:50 UTC 2026","passed","Fri Apr 17 17:32:50 UTC 2026","","","",""
"","8","Update account email successfully","","Fri Apr 17 17:32:50 UTC 2026","passed","Fri Apr 17 17:32:50 UTC 2026","","","",""
"","12","Create account with missing required fields returns 400","","Fri Apr 17 17:32:49 UTC 2026","passed","Fri Apr 17 17:32:49 UTC 2026","","","",""
"","83","Generate unique transfer payload at runtime","","Fri Apr 17 17:33:01 UTC 2026","passed","Fri Apr 17 17:33:01 UTC 2026","","","",""
"","11","Create account with invalid currency returns 400","","Fri Apr 17 17:32:49 UTC 2026","passed","Fri Apr 17 17:32:49 UTC 2026","","","",""
"","2578","DLQ Flow - Failed order goes to Dead Letter Queue","","Fri Apr 17 17:32:58 UTC 2026","passed","Fri Apr 17 17:33:01 UTC 2026","","","",""
"","13","Freeze account successfully","","Fri Apr 17 17:32:50 UTC 2026","passed","Fri Apr 17 17:32:50 UTC 2026","","","",""
"","571","Validate full order lifecycle - Created to Paid","","Fri Apr 17 17:32:55 UTC 2026","passed","Fri Apr 17 17:32:56 UTC 2026","","","",""
"","10","Get account - verify schema","","Fri Apr 17 17:32:50 UTC 2026","passed","Fri Apr 17 17:32:50 UTC 2026","","","",""
"","11","Update non-existent account returns 404","","Fri Apr 17 17:32:50 UTC 2026","passed","Fri Apr 17 17:32:50 UTC 2026","","","",""
"","8","Transfer 201 for amount 50.50","","Fri Apr 17 17:33:01 UTC 2026","passed","Fri Apr 17 17:33:01 UTC 2026","","","",""
"","15","Partial match - match response contains","","Fri Apr 17 17:32:50 UTC 2026","passed","Fri Apr 17 17:32:50 UTC 2026","","","",""
"","124","Create new savings account successfully","","Fri Apr 17 17:32:49 UTC 2026","passed","Fri Apr 17 17:32:49 UTC 2026","","","",""
"","11","Insufficient funds returns 422","","Fri Apr 17 17:33:02 UTC 2026","passed","Fri Apr 17 17:33:02 UTC 2026","","","",""
"","10","Transfer 201 for amount 0.01","","Fri Apr 17 17:33:01 UTC 2026","passed","Fri Apr 17 17:33:01 UTC 2026","","","",""
"","11","Transfer 201 for amount 100.00","","Fri Apr 17 17:33:01 UTC 2026","passed","Fri Apr 17 17:33:01 UTC 2026","","","",""
"","14","Validate QuickMart Cash API schema","","Fri Apr 17 17:32:50 UTC 2026","passed","Fri Apr 17 17:32:50 UTC 2026","","","",""
"","4314","Send HTTP call and validate Kafka event produced","","Fri Apr 17 17:32:50 UTC 2026","passed","Fri Apr 17 17:32:55 UTC 2026","","","",""
"","18","Type validation - #string #number #boolean #notnull","","Fri Apr 17 17:32:50 UTC 2026","passed","Fri Apr 17 17:32:50 UTC 2026","","","",""
"","12","Successful transfer returns 201 with PENDING status","","Fri Apr 17 17:33:02 UTC 2026","passed","Fri Apr 17 17:33:02 UTC 2026","","","",""
"","9","Get account - verify currency","","Fri Apr 17 17:32:50 UTC 2026","passed","Fri Apr 17 17:32:50 UTC 2026","","","",""
"","10","Transfer 400 for amount 50.00","","Fri Apr 17 17:33:01 UTC 2026","passed","Fri Apr 17 17:33:01 UTC 2026","","","",""
"","11","Get account by ID - success","","Fri Apr 17 17:32:50 UTC 2026","passed","Fri Apr 17 17:32:50 UTC 2026","","","",""
"","10","Transfer to same account returns 400","","Fri Apr 17 17:33:02 UTC 2026","passed","Fri Apr 17 17:33:02 UTC 2026","","","",""
"","17","Regex and conditional validation","","Fri Apr 17 17:32:50 UTC 2026","passed","Fri Apr 17 17:32:50 UTC 2026","","","",""
