"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","11","Transfer 400 for amount 50.00","","2026-07-28","passed","2026-07-28","","","",""
"","10","Transfer 201 for amount 0.01","","2026-07-28","passed","2026-07-28","","","",""
"","16","Find DLQ events - failed transactions","","2026-07-28","passed","2026-07-28","","","",""
"","14","Regex and conditional validation","","2026-07-28","passed","2026-07-28","","","",""
"","8","Update account email successfully","","2026-07-28","passed","2026-07-28","","","",""
"","21","Type validation - #string #number #boolean #notnull","","2026-07-28","passed","2026-07-28","","","",""
"","7","Update non-existent account returns 404","","2026-07-28","passed","2026-07-28","","","",""
"","7","Missing required fields returns 400","","2026-07-28","passed","2026-07-28","","","",""
"","2557","Offset replay - consumer reads from earliest offset","","2026-07-28","passed","2026-07-28","","","",""
"","28","Count total events in MongoDB","","2026-07-28","passed","2026-07-28","","","",""
"","48","Partition routing - same customerId always goes to same partition","","2026-07-28","passed","2026-07-28","","","",""
"","13","Get account by ID - success","","2026-07-28","passed","2026-07-28","","","",""
"","25","Find events missing Kafka metadata","","2026-07-28","passed","2026-07-28","","","",""
"","102","Generate unique transfer payload at runtime","","2026-07-28","passed","2026-07-28","","","",""
"","15","Freeze account successfully","","2026-07-28","passed","2026-07-28","","","",""
"","154","Validate ORDER_CREATED event stored in MongoDB","","2026-07-28","passed","2026-07-28","","","",""
"","2578","Idempotency - same order sent twice produces only one event","","2026-07-28","passed","2026-07-28","","","",""
"","12","Get account - verify schema","","2026-07-28","passed","2026-07-28","","","",""
"","9","Get account - verify currency","","2026-07-28","passed","2026-07-28","","","",""
"","385","Create new savings account successfully","","2026-07-28","passed","2026-07-28","","","",""
"","5028","Send HTTP call and validate Kafka event produced","","2026-07-28","passed","2026-07-28","","","",""
"","575","Validate ORDER_CREATED event type routing","","2026-07-28","passed","2026-07-28","","","",""
"","47","Apply for personal loan - full happy path (5 steps)","","2026-07-28","passed","2026-07-28","","","",""
"","15","Partial match - match response contains","","2026-07-28","passed","2026-07-28","","","",""
"","21","Successful transfer returns 201 with PENDING status","","2026-07-28","passed","2026-07-28","","","",""
"","12","Response header validation","","2026-07-28","passed","2026-07-28","","","",""
"","23","Validate Kafka metadata stored correctly in MongoDB","","2026-07-28","passed","2026-07-28","","","",""
"","11","Negative test - error response schema validation","","2026-07-28","passed","2026-07-28","","","",""
"","583","Validate full order lifecycle - Created to Paid","","2026-07-28","passed","2026-07-28","","","",""
"","10","Transfer 201 for amount 50.50","","2026-07-28","passed","2026-07-28","","","",""
"","18","Validate QuickMart Cash API schema","","2026-07-28","passed","2026-07-28","","","",""
"","2594","Full order flow - API to Kafka event validation","","2026-07-28","passed","2026-07-28","","","",""
"","2560","DLQ Flow - Failed order goes to Dead Letter Queue","","2026-07-28","passed","2026-07-28","","","",""
"","8","Transfer to same account returns 400","","2026-07-28","passed","2026-07-28","","","",""
"","15","Transfer 201 for amount 100.00","","2026-07-28","passed","2026-07-28","","","",""
"","17","Validate event audit trail for order","","2026-07-28","passed","2026-07-28","","","",""
"","12","Create account with invalid currency returns 400","","2026-07-28","passed","2026-07-28","","","",""
"","14","Insufficient funds returns 422","","2026-07-28","passed","2026-07-28","","","",""
"","15","Create account with missing required fields returns 400","","2026-07-28","passed","2026-07-28","","","",""
