"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","12","Transfer 400 for amount 50.00","","Wed Apr 29 08:27:25 UTC 2026","passed","Wed Apr 29 08:27:25 UTC 2026","","","",""
"","9","Negative test - error response schema validation","","Wed Apr 29 08:27:08 UTC 2026","passed","Wed Apr 29 08:27:08 UTC 2026","","","",""
"","11","Get account by ID - success","","Wed Apr 29 08:27:08 UTC 2026","passed","Wed Apr 29 08:27:08 UTC 2026","","","",""
"","9","Update account email successfully","","Wed Apr 29 08:27:09 UTC 2026","passed","Wed Apr 29 08:27:09 UTC 2026","","","",""
"","48","Apply for personal loan - full happy path (5 steps)","","Wed Apr 29 08:27:25 UTC 2026","passed","Wed Apr 29 08:27:25 UTC 2026","","","",""
"","45","Partition routing - same customerId always goes to same partition","","Wed Apr 29 08:27:17 UTC 2026","passed","Wed Apr 29 08:27:17 UTC 2026","","","",""
"","2580","Idempotency - same order sent twice produces only one event","","Wed Apr 29 08:27:14 UTC 2026","passed","Wed Apr 29 08:27:17 UTC 2026","","","",""
"","12","Successful transfer returns 201 with PENDING status","","Wed Apr 29 08:27:25 UTC 2026","passed","Wed Apr 29 08:27:25 UTC 2026","","","",""
"","20","Regex and conditional validation","","Wed Apr 29 08:27:08 UTC 2026","passed","Wed Apr 29 08:27:08 UTC 2026","","","",""
"","24","Validate Kafka metadata stored correctly in MongoDB","","Wed Apr 29 08:27:25 UTC 2026","passed","Wed Apr 29 08:27:25 UTC 2026","","","",""
"","19","Type validation - #string #number #boolean #notnull","","Wed Apr 29 08:27:08 UTC 2026","passed","Wed Apr 29 08:27:08 UTC 2026","","","",""
"","8","Transfer 201 for amount 0.01","","Wed Apr 29 08:27:25 UTC 2026","passed","Wed Apr 29 08:27:25 UTC 2026","","","",""
"","13","Validate QuickMart Cash API schema","","Wed Apr 29 08:27:08 UTC 2026","passed","Wed Apr 29 08:27:08 UTC 2026","","","",""
"","104","Generate unique transfer payload at runtime","","Wed Apr 29 08:27:25 UTC 2026","passed","Wed Apr 29 08:27:25 UTC 2026","","","",""
"","11","Update non-existent account returns 404","","Wed Apr 29 08:27:09 UTC 2026","passed","Wed Apr 29 08:27:09 UTC 2026","","","",""
