"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","6","Insufficient funds returns 422","","2026-07-22","passed","2026-07-22","","","",""
"","2564","DLQ Flow - Failed order goes to Dead Letter Queue","","2026-07-22","passed","2026-07-22","","","",""
"","10","Transfer 201 for amount 0.01","","2026-07-22","passed","2026-07-22","","","",""
"","13","Get account by ID - success","","2026-07-22","passed","2026-07-22","","","",""
"","14","Create account with missing required fields returns 400","","2026-07-22","passed","2026-07-22","","","",""
"","575","Validate full order lifecycle - Created to Paid","","2026-07-22","passed","2026-07-22","","","",""
"","16","Transfer 201 for amount 50.50","","2026-07-22","passed","2026-07-22","","","",""
"","6","Missing required fields returns 400","","2026-07-22","passed","2026-07-22","","","",""
"","24","Validate Kafka metadata stored correctly in MongoDB","","2026-07-22","passed","2026-07-22","","","",""
"","7","Update non-existent account returns 404","","2026-07-22","passed","2026-07-22","","","",""
"","19","Type validation - #string #number #boolean #notnull","","2026-07-22","passed","2026-07-22","","","",""
"","14","Freeze account successfully","","2026-07-22","passed","2026-07-22","","","",""
"","13","Get account - verify schema","","2026-07-22","passed","2026-07-22","","","",""
"","5213","Send HTTP call and validate Kafka event produced","","2026-07-22","passed","2026-07-22","","","",""
"","13","Find DLQ events - failed transactions","","2026-07-22","passed","2026-07-22","","","",""
"","13","Transfer 400 for amount 50.00","","2026-07-22","passed","2026-07-22","","","",""
"","726","Create new savings account successfully","","2026-07-22","passed","2026-07-22","","","",""
"","25","Find events missing Kafka metadata","","2026-07-22","passed","2026-07-22","","","",""
"","20","Partial match - match response contains","","2026-07-22","passed","2026-07-22","","","",""
"","16","Regex and conditional validation","","2026-07-22","passed","2026-07-22","","","",""
"","9","Update account email successfully","","2026-07-22","passed","2026-07-22","","","",""
"","9","Negative test - error response schema validation","","2026-07-22","passed","2026-07-22","","","",""
"","52","Apply for personal loan - full happy path (5 steps)","","2026-07-22","passed","2026-07-22","","","",""
"","19","Validate event audit trail for order","","2026-07-22","passed","2026-07-22","","","",""
"","104","Generate unique transfer payload at runtime","","2026-07-22","passed","2026-07-22","","","",""
"","10","Response header validation","","2026-07-22","passed","2026-07-22","","","",""
"","24","Count total events in MongoDB","","2026-07-22","passed","2026-07-22","","","",""
"","2591","Full order flow - API to Kafka event validation","","2026-07-22","passed","2026-07-22","","","",""
"","12","Transfer to same account returns 400","","2026-07-22","passed","2026-07-22","","","",""
"","18","Transfer 201 for amount 100.00","","2026-07-22","passed","2026-07-22","","","",""
"","2558","Offset replay - consumer reads from earliest offset","","2026-07-22","passed","2026-07-22","","","",""
"","12","Create account with invalid currency returns 400","","2026-07-22","passed","2026-07-22","","","",""
"","12","Successful transfer returns 201 with PENDING status","","2026-07-22","passed","2026-07-22","","","",""
"","582","Validate ORDER_CREATED event type routing","","2026-07-22","passed","2026-07-22","","","",""
"","170","Validate ORDER_CREATED event stored in MongoDB","","2026-07-22","passed","2026-07-22","","","",""
"","2598","Idempotency - same order sent twice produces only one event","","2026-07-22","passed","2026-07-22","","","",""
"","10","Get account - verify currency","","2026-07-22","passed","2026-07-22","","","",""
"","48","Partition routing - same customerId always goes to same partition","","2026-07-22","passed","2026-07-22","","","",""
"","13","Validate QuickMart Cash API schema","","2026-07-22","passed","2026-07-22","","","",""
