"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2565","Offset replay - consumer reads from earliest offset","","Wed May 20 09:44:13 UTC 2026","passed","Wed May 20 09:44:16 UTC 2026","","","",""
"","13","Get account by ID - success","","Wed May 20 09:44:04 UTC 2026","passed","Wed May 20 09:44:04 UTC 2026","","","",""
"","28","Validate Kafka metadata stored correctly in MongoDB","","Wed May 20 09:44:21 UTC 2026","passed","Wed May 20 09:44:21 UTC 2026","","","",""
"","12","Successful transfer returns 201 with PENDING status","","Wed May 20 09:44:22 UTC 2026","passed","Wed May 20 09:44:22 UTC 2026","","","",""
"","17","Regex and conditional validation","","Wed May 20 09:44:04 UTC 2026","passed","Wed May 20 09:44:05 UTC 2026","","","",""
"","7","Missing required fields returns 400","","Wed May 20 09:44:22 UTC 2026","passed","Wed May 20 09:44:22 UTC 2026","","","",""
"","53","Partition routing - same customerId always goes to same partition","","Wed May 20 09:44:13 UTC 2026","passed","Wed May 20 09:44:13 UTC 2026","","","",""
"","11","Get account - verify schema","","Wed May 20 09:44:04 UTC 2026","passed","Wed May 20 09:44:04 UTC 2026","","","",""
"","111","Generate unique transfer payload at runtime","","Wed May 20 09:44:22 UTC 2026","passed","Wed May 20 09:44:22 UTC 2026","","","",""
"","2579","Idempotency - same order sent twice produces only one event","","Wed May 20 09:44:10 UTC 2026","passed","Wed May 20 09:44:13 UTC 2026","","","",""
"","9","Update account email successfully","","Wed May 20 09:44:05 UTC 2026","passed","Wed May 20 09:44:05 UTC 2026","","","",""
"","4257","Send HTTP call and validate Kafka event produced","","Wed May 20 09:44:05 UTC 2026","passed","Wed May 20 09:44:09 UTC 2026","","","",""
"","15","Validate event audit trail for order","","Wed May 20 09:44:21 UTC 2026","passed","Wed May 20 09:44:21 UTC 2026","","","",""
"","15","Transfer 201 for amount 100.00","","Wed May 20 09:44:21 UTC 2026","passed","Wed May 20 09:44:22 UTC 2026","","","",""
"","11","Get account - verify currency","","Wed May 20 09:44:04 UTC 2026","passed","Wed May 20 09:44:04 UTC 2026","","","",""
"","12","Transfer 400 for amount 50.00","","Wed May 20 09:44:22 UTC 2026","passed","Wed May 20 09:44:22 UTC 2026","","","",""
"","13","Negative test - error response schema validation","","Wed May 20 09:44:05 UTC 2026","passed","Wed May 20 09:44:05 UTC 2026","","","",""
"","13","Response header validation","","Wed May 20 09:44:05 UTC 2026","passed","Wed May 20 09:44:05 UTC 2026","","","",""
"","10","Transfer to same account returns 400","","Wed May 20 09:44:22 UTC 2026","passed","Wed May 20 09:44:22 UTC 2026","","","",""
"","570","Validate full order lifecycle - Created to Paid","","Wed May 20 09:44:10 UTC 2026","passed","Wed May 20 09:44:10 UTC 2026","","","",""
"","13","Transfer 201 for amount 0.01","","Wed May 20 09:44:22 UTC 2026","passed","Wed May 20 09:44:22 UTC 2026","","","",""
"","117","Create new savings account successfully","","Wed May 20 09:44:04 UTC 2026","passed","Wed May 20 09:44:04 UTC 2026","","","",""
"","8","Update non-existent account returns 404","","Wed May 20 09:44:05 UTC 2026","passed","Wed May 20 09:44:05 UTC 2026","","","",""
"","570","Validate ORDER_CREATED event type routing","","Wed May 20 09:44:09 UTC 2026","passed","Wed May 20 09:44:10 UTC 2026","","","",""
"","18","Validate QuickMart Cash API schema","","Wed May 20 09:44:05 UTC 2026","passed","Wed May 20 09:44:05 UTC 2026","","","",""
"","46","Apply for personal loan - full happy path (5 steps)","","Wed May 20 09:44:21 UTC 2026","passed","Wed May 20 09:44:21 UTC 2026","","","",""
"","13","Freeze account successfully","","Wed May 20 09:44:05 UTC 2026","passed","Wed May 20 09:44:05 UTC 2026","","","",""
"","15","Find DLQ events - failed transactions","","Wed May 20 09:44:21 UTC 2026","passed","Wed May 20 09:44:21 UTC 2026","","","",""
"","22","Count total events in MongoDB","","Wed May 20 09:44:21 UTC 2026","passed","Wed May 20 09:44:21 UTC 2026","","","",""
"","10","Create account with invalid currency returns 400","","Wed May 20 09:44:04 UTC 2026","passed","Wed May 20 09:44:04 UTC 2026","","","",""
"","2562","DLQ Flow - Failed order goes to Dead Letter Queue","","Wed May 20 09:44:18 UTC 2026","passed","Wed May 20 09:44:21 UTC 2026","","","",""
"","11","Create account with missing required fields returns 400","","Wed May 20 09:44:04 UTC 2026","passed","Wed May 20 09:44:04 UTC 2026","","","",""
"","2598","Full order flow - API to Kafka event validation","","Wed May 20 09:44:16 UTC 2026","passed","Wed May 20 09:44:18 UTC 2026","","","",""
"","11","Insufficient funds returns 422","","Wed May 20 09:44:22 UTC 2026","passed","Wed May 20 09:44:22 UTC 2026","","","",""
"","21","Find events missing Kafka metadata","","Wed May 20 09:44:21 UTC 2026","passed","Wed May 20 09:44:21 UTC 2026","","","",""
"","11","Transfer 201 for amount 50.50","","Wed May 20 09:44:22 UTC 2026","passed","Wed May 20 09:44:22 UTC 2026","","","",""
"","22","Type validation - #string #number #boolean #notnull","","Wed May 20 09:44:04 UTC 2026","passed","Wed May 20 09:44:04 UTC 2026","","","",""
"","201","Validate ORDER_CREATED event stored in MongoDB","","Wed May 20 09:44:21 UTC 2026","passed","Wed May 20 09:44:21 UTC 2026","","","",""
"","21","Partial match - match response contains","","Wed May 20 09:44:04 UTC 2026","passed","Wed May 20 09:44:04 UTC 2026","","","",""
