"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","8","Insufficient funds returns 422","","2026-08-25","passed","2026-08-25","","","",""
"","14","Negative test - error response schema validation","","2026-08-25","passed","2026-08-25","","","",""
"","108","Create new savings account successfully","","2026-08-25","passed","2026-08-25","","","",""
"","10","Update non-existent account returns 404","","2026-08-25","passed","2026-08-25","","","",""
"","55","Apply for personal loan - full happy path (5 steps)","","2026-08-25","passed","2026-08-25","","","",""
"","27","Count total events in MongoDB","","2026-08-25","passed","2026-08-25","","","",""
"","18","Successful transfer returns 201 with PENDING status","","2026-08-25","passed","2026-08-25","","","",""
"","9","Get account - verify schema","","2026-08-25","passed","2026-08-25","","","",""
"","24","Find DLQ events - failed transactions","","2026-08-25","passed","2026-08-25","","","",""
"","179","Validate ORDER_CREATED event stored in MongoDB","","2026-08-25","passed","2026-08-25","","","",""
"","9","Update account email successfully","","2026-08-25","passed","2026-08-25","","","",""
"","4280","Send HTTP call and validate Kafka event produced","","2026-08-25","passed","2026-08-25","","","",""
"","14","Freeze account successfully","","2026-08-25","passed","2026-08-25","","","",""
"","2572","Idempotency - same order sent twice produces only one event","","2026-08-25","passed","2026-08-25","","","",""
"","2568","DLQ Flow - Failed order goes to Dead Letter Queue","","2026-08-25","passed","2026-08-25","","","",""
"","2594","Full order flow - API to Kafka event validation","","2026-08-25","passed","2026-08-25","","","",""
"","17","Regex and conditional validation","","2026-08-25","passed","2026-08-25","","","",""
"","19","Transfer 201 for amount 50.50","","2026-08-25","passed","2026-08-25","","","",""
"","44","Partition routing - same customerId always goes to same partition","","2026-08-25","passed","2026-08-25","","","",""
"","10","Create account with invalid currency returns 400","","2026-08-25","passed","2026-08-25","","","",""
"","572","Validate ORDER_CREATED event type routing","","2026-08-25","passed","2026-08-25","","","",""
"","15","Transfer 400 for amount 50.00","","2026-08-25","passed","2026-08-25","","","",""
"","13","Get account by ID - success","","2026-08-25","passed","2026-08-25","","","",""
"","13","Transfer 201 for amount 0.01","","2026-08-25","passed","2026-08-25","","","",""
"","32","Validate Kafka metadata stored correctly in MongoDB","","2026-08-25","passed","2026-08-25","","","",""
"","570","Validate full order lifecycle - Created to Paid","","2026-08-25","passed","2026-08-25","","","",""
"","19","Type validation - #string #number #boolean #notnull","","2026-08-25","passed","2026-08-25","","","",""
"","117","Generate unique transfer payload at runtime","","2026-08-25","passed","2026-08-25","","","",""
"","25","Find events missing Kafka metadata","","2026-08-25","passed","2026-08-25","","","",""
"","16","Validate QuickMart Cash API schema","","2026-08-25","passed","2026-08-25","","","",""
"","12","Response header validation","","2026-08-25","passed","2026-08-25","","","",""
"","11","Transfer to same account returns 400","","2026-08-25","passed","2026-08-25","","","",""
"","9","Create account with missing required fields returns 400","","2026-08-25","passed","2026-08-25","","","",""
"","31","Validate event audit trail for order","","2026-08-25","passed","2026-08-25","","","",""
"","11","Get account - verify currency","","2026-08-25","passed","2026-08-25","","","",""
"","12","Transfer 201 for amount 100.00","","2026-08-25","passed","2026-08-25","","","",""
"","2564","Offset replay - consumer reads from earliest offset","","2026-08-25","passed","2026-08-25","","","",""
"","9","Missing required fields returns 400","","2026-08-25","passed","2026-08-25","","","",""
"","17","Partial match - match response contains","","2026-08-25","passed","2026-08-25","","","",""
