"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","9","Create account with invalid currency returns 400","","Tue May 12 08:48:27 UTC 2026","passed","Tue May 12 08:48:27 UTC 2026","","","",""
"","15","Successful transfer returns 201 with PENDING status","","Tue May 12 08:48:44 UTC 2026","passed","Tue May 12 08:48:44 UTC 2026","","","",""
"","2604","Full order flow - API to Kafka event validation","","Tue May 12 08:48:38 UTC 2026","passed","Tue May 12 08:48:41 UTC 2026","","","",""
"","11","Transfer 400 for amount 50.00","","Tue May 12 08:48:44 UTC 2026","passed","Tue May 12 08:48:44 UTC 2026","","","",""
"","13","Find DLQ events - failed transactions","","Tue May 12 08:48:44 UTC 2026","passed","Tue May 12 08:48:44 UTC 2026","","","",""
"","116","Generate unique transfer payload at runtime","","Tue May 12 08:48:44 UTC 2026","passed","Tue May 12 08:48:44 UTC 2026","","","",""
"","20","Count total events in MongoDB","","Tue May 12 08:48:44 UTC 2026","passed","Tue May 12 08:48:44 UTC 2026","","","",""
"","6","Update non-existent account returns 404","","Tue May 12 08:48:27 UTC 2026","passed","Tue May 12 08:48:27 UTC 2026","","","",""
"","8","Transfer 201 for amount 0.01","","Tue May 12 08:48:44 UTC 2026","passed","Tue May 12 08:48:44 UTC 2026","","","",""
"","2562","DLQ Flow - Failed order goes to Dead Letter Queue","","Tue May 12 08:48:41 UTC 2026","passed","Tue May 12 08:48:44 UTC 2026","","","",""
"","6","Missing required fields returns 400","","Tue May 12 08:48:44 UTC 2026","passed","Tue May 12 08:48:44 UTC 2026","","","",""
"","11","Create account with missing required fields returns 400","","Tue May 12 08:48:27 UTC 2026","passed","Tue May 12 08:48:27 UTC 2026","","","",""
"","14","Freeze account successfully","","Tue May 12 08:48:27 UTC 2026","passed","Tue May 12 08:48:27 UTC 2026","","","",""
"","14","Get account - verify currency","","Tue May 12 08:48:27 UTC 2026","passed","Tue May 12 08:48:27 UTC 2026","","","",""
"","12","Negative test - error response schema validation","","Tue May 12 08:48:27 UTC 2026","passed","Tue May 12 08:48:27 UTC 2026","","","",""
"","11","Get account by ID - success","","Tue May 12 08:48:27 UTC 2026","passed","Tue May 12 08:48:27 UTC 2026","","","",""
"","9","Insufficient funds returns 422","","Tue May 12 08:48:44 UTC 2026","passed","Tue May 12 08:48:44 UTC 2026","","","",""
"","11","Transfer 201 for amount 50.50","","Tue May 12 08:48:44 UTC 2026","passed","Tue May 12 08:48:44 UTC 2026","","","",""
"","16","Validate event audit trail for order","","Tue May 12 08:48:44 UTC 2026","passed","Tue May 12 08:48:44 UTC 2026","","","",""
"","10","Response header validation","","Tue May 12 08:48:27 UTC 2026","passed","Tue May 12 08:48:27 UTC 2026","","","",""
"","563","Validate full order lifecycle - Created to Paid","","Tue May 12 08:48:32 UTC 2026","passed","Tue May 12 08:48:33 UTC 2026","","","",""
"","13","Partial match - match response contains","","Tue May 12 08:48:27 UTC 2026","passed","Tue May 12 08:48:27 UTC 2026","","","",""
"","180","Validate ORDER_CREATED event stored in MongoDB","","Tue May 12 08:48:44 UTC 2026","passed","Tue May 12 08:48:44 UTC 2026","","","",""
"","131","Create new savings account successfully","","Tue May 12 08:48:27 UTC 2026","passed","Tue May 12 08:48:27 UTC 2026","","","",""
"","21","Find events missing Kafka metadata","","Tue May 12 08:48:44 UTC 2026","passed","Tue May 12 08:48:44 UTC 2026","","","",""
"","23","Type validation - #string #number #boolean #notnull","","Tue May 12 08:48:27 UTC 2026","passed","Tue May 12 08:48:27 UTC 2026","","","",""
"","16","Validate QuickMart Cash API schema","","Tue May 12 08:48:27 UTC 2026","passed","Tue May 12 08:48:27 UTC 2026","","","",""
"","2583","Idempotency - same order sent twice produces only one event","","Tue May 12 08:48:33 UTC 2026","passed","Tue May 12 08:48:36 UTC 2026","","","",""
"","12","Transfer 201 for amount 100.00","","Tue May 12 08:48:44 UTC 2026","passed","Tue May 12 08:48:44 UTC 2026","","","",""
"","4236","Send HTTP call and validate Kafka event produced","","Tue May 12 08:48:28 UTC 2026","passed","Tue May 12 08:48:32 UTC 2026","","","",""
"","579","Validate ORDER_CREATED event type routing","","Tue May 12 08:48:32 UTC 2026","passed","Tue May 12 08:48:32 UTC 2026","","","",""
"","11","Get account - verify schema","","Tue May 12 08:48:27 UTC 2026","passed","Tue May 12 08:48:27 UTC 2026","","","",""
"","8","Update account email successfully","","Tue May 12 08:48:27 UTC 2026","passed","Tue May 12 08:48:27 UTC 2026","","","",""
"","6","Transfer to same account returns 400","","Tue May 12 08:48:44 UTC 2026","passed","Tue May 12 08:48:44 UTC 2026","","","",""
"","50","Partition routing - same customerId always goes to same partition","","Tue May 12 08:48:36 UTC 2026","passed","Tue May 12 08:48:36 UTC 2026","","","",""
"","52","Apply for personal loan - full happy path (5 steps)","","Tue May 12 08:48:44 UTC 2026","passed","Tue May 12 08:48:44 UTC 2026","","","",""
"","17","Regex and conditional validation","","Tue May 12 08:48:27 UTC 2026","passed","Tue May 12 08:48:27 UTC 2026","","","",""
"","2556","Offset replay - consumer reads from earliest offset","","Tue May 12 08:48:36 UTC 2026","passed","Tue May 12 08:48:38 UTC 2026","","","",""
"","23","Validate Kafka metadata stored correctly in MongoDB","","Tue May 12 08:48:44 UTC 2026","passed","Tue May 12 08:48:44 UTC 2026","","","",""
