"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","25","Create and End Business Day flow","","","passed","","","src/test/resources/quickmart/businessday/business-day.feature","src.test.resources.quickmart.businessday.business-day",""
"","16","Open Till successfully","","","passed","","","src/test/resources/quickmart/till/till.feature","src.test.resources.quickmart.till.till",""
"","23","Cash Loan - verify saved in MongoDB","","","passed","","","src/test/resources/quickmart/cash/cash.feature","src.test.resources.quickmart.cash.cash",""
"","22","Get current Business Day for store","","","passed","","","src/test/resources/quickmart/businessday/business-day.feature","src.test.resources.quickmart.businessday.business-day",""
"","133","Complete store trading day flow","","","passed","","","src/test/resources/quickmart/e2e/store-day-flow.feature","src.test.resources.quickmart.e2e.store-day-flow",""
"","10","Get transaction by ID - not found returns 404","","","passed","","","src/test/resources/quickmart/cash/cash.feature","src.test.resources.quickmart.cash.cash",""
"","390","Cash Inbound - verify saved in MongoDB","","","passed","","","src/test/resources/quickmart/cash/cash.feature","src.test.resources.quickmart.cash.cash",""
"","27","Cash Outbound - verify saved in MongoDB","","","passed","","","src/test/resources/quickmart/cash/cash.feature","src.test.resources.quickmart.cash.cash",""
"","21","Cash Pickup - verify saved in MongoDB","","","passed","","","src/test/resources/quickmart/cash/cash.feature","src.test.resources.quickmart.cash.cash",""
"","25","Get all transactions for store","","","passed","","","src/test/resources/quickmart/cash/cash.feature","src.test.resources.quickmart.cash.cash",""
"","24","Open and Close Till flow","","","passed","","","src/test/resources/quickmart/till/till.feature","src.test.resources.quickmart.till.till",""
"","20","Get Till Status","","","passed","","","src/test/resources/quickmart/till/till.feature","src.test.resources.quickmart.till.till",""
"","21","Create Business Day successfully","","","passed","","","src/test/resources/quickmart/businessday/business-day.feature","src.test.resources.quickmart.businessday.business-day",""
