"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","10","Transfer 201 for amount 0.01","","2026-08-06","passed","2026-08-06","","","",""
"","11","Negative test - error response schema validation","","2026-08-06","passed","2026-08-06","","","",""
"","13","Get account - verify schema","","2026-08-06","passed","2026-08-06","","","",""
"","2582","Idempotency - same order sent twice produces only one event","","2026-08-06","passed","2026-08-06","","","",""
"","2586","DLQ Flow - Failed order goes to Dead Letter Queue","","2026-08-06","passed","2026-08-06","","","",""
"","8","Update non-existent account returns 404","","2026-08-06","passed","2026-08-06","","","",""
"","22","Find events missing Kafka metadata","","2026-08-06","passed","2026-08-06","","","",""
"","2624","Full order flow - API to Kafka event validation","","2026-08-06","passed","2026-08-06","","","",""
"","16","Validate QuickMart Cash API schema","","2026-08-06","passed","2026-08-06","","","",""
"","12","Response header validation","","2026-08-06","passed","2026-08-06","","","",""
"","11","Transfer 400 for amount 50.00","","2026-08-06","passed","2026-08-06","","","",""
"","84","Generate unique transfer payload at runtime","","2026-08-06","passed","2026-08-06","","","",""
"","27","Validate Kafka metadata stored correctly in MongoDB","","2026-08-06","passed","2026-08-06","","","",""
"","344","Create new savings account successfully","","2026-08-06","passed","2026-08-06","","","",""
"","50","Apply for personal loan - full happy path (5 steps)","","2026-08-06","passed","2026-08-06","","","",""
"","18","Freeze account successfully","","2026-08-06","passed","2026-08-06","","","",""
"","12","Update account email successfully","","2026-08-06","passed","2026-08-06","","","",""
"","2561","Offset replay - consumer reads from earliest offset","","2026-08-06","passed","2026-08-06","","","",""
"","586","Validate ORDER_CREATED event type routing","","2026-08-06","passed","2026-08-06","","","",""
"","11","Create account with invalid currency returns 400","","2026-08-06","passed","2026-08-06","","","",""
"","11","Transfer 201 for amount 50.50","","2026-08-06","passed","2026-08-06","","","",""
"","13","Transfer 201 for amount 100.00","","2026-08-06","passed","2026-08-06","","","",""
"","15","Partial match - match response contains","","2026-08-06","passed","2026-08-06","","","",""
"","26","Count total events in MongoDB","","2026-08-06","passed","2026-08-06","","","",""
"","588","Validate full order lifecycle - Created to Paid","","2026-08-06","passed","2026-08-06","","","",""
"","18","Regex and conditional validation","","2026-08-06","passed","2026-08-06","","","",""
"","19","Validate event audit trail for order","","2026-08-06","passed","2026-08-06","","","",""
"","5694","Send HTTP call and validate Kafka event produced","","2026-08-06","passed","2026-08-06","","","",""
"","19","Successful transfer returns 201 with PENDING status","","2026-08-06","passed","2026-08-06","","","",""
"","55","Partition routing - same customerId always goes to same partition","","2026-08-06","passed","2026-08-06","","","",""
"","10","Get account - verify currency","","2026-08-06","passed","2026-08-06","","","",""
"","22","Type validation - #string #number #boolean #notnull","","2026-08-06","passed","2026-08-06","","","",""
"","159","Validate ORDER_CREATED event stored in MongoDB","","2026-08-06","passed","2026-08-06","","","",""
"","17","Create account with missing required fields returns 400","","2026-08-06","passed","2026-08-06","","","",""
"","9","Transfer to same account returns 400","","2026-08-06","passed","2026-08-06","","","",""
"","22","Get account by ID - success","","2026-08-06","passed","2026-08-06","","","",""
"","8","Insufficient funds returns 422","","2026-08-06","passed","2026-08-06","","","",""
"","16","Find DLQ events - failed transactions","","2026-08-06","passed","2026-08-06","","","",""
"","8","Missing required fields returns 400","","2026-08-06","passed","2026-08-06","","","",""
