"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","14","Transfer to same account returns 400","","2026-07-13","passed","2026-07-13","","","",""
"","4316","Send HTTP call and validate Kafka event produced","","2026-07-13","passed","2026-07-13","","","",""
"","17","Response header validation","","2026-07-13","passed","2026-07-13","","","",""
"","198","Validate ORDER_CREATED event stored in MongoDB","","2026-07-13","passed","2026-07-13","","","",""
"","25","Validate event audit trail for order","","2026-07-13","passed","2026-07-13","","","",""
"","2579","DLQ Flow - Failed order goes to Dead Letter Queue","","2026-07-13","passed","2026-07-13","","","",""
"","601","Validate ORDER_CREATED event type routing","","2026-07-13","passed","2026-07-13","","","",""
"","18","Regex and conditional validation","","2026-07-13","passed","2026-07-13","","","",""
"","19","Validate QuickMart Cash API schema","","2026-07-13","passed","2026-07-13","","","",""
"","285","Create new savings account successfully","","2026-07-13","passed","2026-07-13","","","",""
"","10","Get account - verify schema","","2026-07-13","passed","2026-07-13","","","",""
"","27","Find events missing Kafka metadata","","2026-07-13","passed","2026-07-13","","","",""
"","16","Find DLQ events - failed transactions","","2026-07-13","passed","2026-07-13","","","",""
"","126","Generate unique transfer payload at runtime","","2026-07-13","passed","2026-07-13","","","",""
"","55","Partition routing - same customerId always goes to same partition","","2026-07-13","passed","2026-07-13","","","",""
"","9","Missing required fields returns 400","","2026-07-13","passed","2026-07-13","","","",""
"","2598","Full order flow - API to Kafka event validation","","2026-07-13","passed","2026-07-13","","","",""
"","18","Partial match - match response contains","","2026-07-13","passed","2026-07-13","","","",""
"","10","Get account - verify currency","","2026-07-13","passed","2026-07-13","","","",""
"","22","Count total events in MongoDB","","2026-07-13","passed","2026-07-13","","","",""
"","585","Validate full order lifecycle - Created to Paid","","2026-07-13","passed","2026-07-13","","","",""
"","2589","Idempotency - same order sent twice produces only one event","","2026-07-13","passed","2026-07-13","","","",""
"","12","Negative test - error response schema validation","","2026-07-13","passed","2026-07-13","","","",""
"","32","Type validation - #string #number #boolean #notnull","","2026-07-13","passed","2026-07-13","","","",""
"","2563","Offset replay - consumer reads from earliest offset","","2026-07-13","passed","2026-07-13","","","",""
"","27","Validate Kafka metadata stored correctly in MongoDB","","2026-07-13","passed","2026-07-13","","","",""
"","14","Create account with invalid currency returns 400","","2026-07-13","passed","2026-07-13","","","",""
"","7","Insufficient funds returns 422","","2026-07-13","passed","2026-07-13","","","",""
"","9","Transfer 201 for amount 50.50","","2026-07-13","passed","2026-07-13","","","",""
"","9","Update non-existent account returns 404","","2026-07-13","passed","2026-07-13","","","",""
"","23","Create account with missing required fields returns 400","","2026-07-13","passed","2026-07-13","","","",""
"","21","Get account by ID - success","","2026-07-13","passed","2026-07-13","","","",""
"","9","Transfer 201 for amount 0.01","","2026-07-13","passed","2026-07-13","","","",""
"","13","Transfer 201 for amount 100.00","","2026-07-13","passed","2026-07-13","","","",""
"","11","Update account email successfully","","2026-07-13","passed","2026-07-13","","","",""
"","16","Freeze account successfully","","2026-07-13","passed","2026-07-13","","","",""
"","17","Successful transfer returns 201 with PENDING status","","2026-07-13","passed","2026-07-13","","","",""
"","11","Transfer 400 for amount 50.00","","2026-07-13","passed","2026-07-13","","","",""
"","62","Apply for personal loan - full happy path (5 steps)","","2026-07-13","passed","2026-07-13","","","",""
