"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","10","Transfer 400 for amount 50.00","","2026-07-01","passed","2026-07-01","","","",""
"","2585","Idempotency - same order sent twice produces only one event","","2026-07-01","passed","2026-07-01","","","",""
"","16","Create account with invalid currency returns 400","","2026-07-01","passed","2026-07-01","","","",""
"","11","Get account - verify currency","","2026-07-01","passed","2026-07-01","","","",""
"","572","Validate full order lifecycle - Created to Paid","","2026-07-01","passed","2026-07-01","","","",""
"","23","Validate QuickMart Cash API schema","","2026-07-01","passed","2026-07-01","","","",""
"","16","Response header validation","","2026-07-01","passed","2026-07-01","","","",""
"","10","Missing required fields returns 400","","2026-07-01","passed","2026-07-01","","","",""
"","10","Update account email successfully","","2026-07-01","passed","2026-07-01","","","",""
"","13","Negative test - error response schema validation","","2026-07-01","passed","2026-07-01","","","",""
"","9","Insufficient funds returns 422","","2026-07-01","passed","2026-07-01","","","",""
"","10","Transfer 201 for amount 0.01","","2026-07-01","passed","2026-07-01","","","",""
"","16","Create account with missing required fields returns 400","","2026-07-01","passed","2026-07-01","","","",""
"","4384","Send HTTP call and validate Kafka event produced","","2026-07-01","passed","2026-07-01","","","",""
"","17","Partial match - match response contains","","2026-07-01","passed","2026-07-01","","","",""
"","170","Validate ORDER_CREATED event stored in MongoDB","","2026-07-01","passed","2026-07-01","","","",""
"","11","Update non-existent account returns 404","","2026-07-01","passed","2026-07-01","","","",""
"","15","Transfer 201 for amount 50.50","","2026-07-01","passed","2026-07-01","","","",""
"","106","Generate unique transfer payload at runtime","","2026-07-01","passed","2026-07-01","","","",""
"","57","Partition routing - same customerId always goes to same partition","","2026-07-01","passed","2026-07-01","","","",""
"","16","Get account by ID - success","","2026-07-01","passed","2026-07-01","","","",""
"","26","Validate Kafka metadata stored correctly in MongoDB","","2026-07-01","passed","2026-07-01","","","",""
"","54","Apply for personal loan - full happy path (5 steps)","","2026-07-01","passed","2026-07-01","","","",""
"","20","Validate event audit trail for order","","2026-07-01","passed","2026-07-01","","","",""
"","14","Find DLQ events - failed transactions","","2026-07-01","passed","2026-07-01","","","",""
"","24","Find events missing Kafka metadata","","2026-07-01","passed","2026-07-01","","","",""
"","12","Get account - verify schema","","2026-07-01","passed","2026-07-01","","","",""
"","19","Count total events in MongoDB","","2026-07-01","passed","2026-07-01","","","",""
"","13","Successful transfer returns 201 with PENDING status","","2026-07-01","passed","2026-07-01","","","",""
"","20","Freeze account successfully","","2026-07-01","passed","2026-07-01","","","",""
"","2558","Offset replay - consumer reads from earliest offset","","2026-07-01","passed","2026-07-01","","","",""
"","17","Transfer 201 for amount 100.00","","2026-07-01","passed","2026-07-01","","","",""
"","18","Regex and conditional validation","","2026-07-01","passed","2026-07-01","","","",""
"","8","Transfer to same account returns 400","","2026-07-01","passed","2026-07-01","","","",""
"","584","Validate ORDER_CREATED event type routing","","2026-07-01","passed","2026-07-01","","","",""
"","2568","DLQ Flow - Failed order goes to Dead Letter Queue","","2026-07-01","passed","2026-07-01","","","",""
"","2600","Full order flow - API to Kafka event validation","","2026-07-01","passed","2026-07-01","","","",""
"","22","Type validation - #string #number #boolean #notnull","","2026-07-01","passed","2026-07-01","","","",""
"","290","Create new savings account successfully","","2026-07-01","passed","2026-07-01","","","",""
