"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","12","Create account with missing required fields returns 400","","Mon Apr 27 08:34:47 UTC 2026","passed","Mon Apr 27 08:34:47 UTC 2026","","","",""
"","14","Freeze account successfully","","Mon Apr 27 08:34:48 UTC 2026","passed","Mon Apr 27 08:34:48 UTC 2026","","","",""
"","78","Generate unique transfer payload at runtime","","Mon Apr 27 08:35:05 UTC 2026","passed","Mon Apr 27 08:35:05 UTC 2026","","","",""
"","569","Validate ORDER_CREATED event type routing","","Mon Apr 27 08:34:53 UTC 2026","passed","Mon Apr 27 08:34:53 UTC 2026","","","",""
"","129","Create new savings account successfully","","Mon Apr 27 08:34:47 UTC 2026","passed","Mon Apr 27 08:34:47 UTC 2026","","","",""
"","9","Transfer 400 for amount 50.00","","Mon Apr 27 08:35:05 UTC 2026","passed","Mon Apr 27 08:35:05 UTC 2026","","","",""
"","16","Type validation - #string #number #boolean #notnull","","Mon Apr 27 08:34:48 UTC 2026","passed","Mon Apr 27 08:34:48 UTC 2026","","","",""
"","2588","Full order flow - API to Kafka event validation","","Mon Apr 27 08:34:59 UTC 2026","passed","Mon Apr 27 08:35:02 UTC 2026","","","",""
"","9","Create account with invalid currency returns 400","","Mon Apr 27 08:34:47 UTC 2026","passed","Mon Apr 27 08:34:47 UTC 2026","","","",""
"","44","Apply for personal loan - full happy path (5 steps)","","Mon Apr 27 08:35:04 UTC 2026","passed","Mon Apr 27 08:35:04 UTC 2026","","","",""
"","2559","Offset replay - consumer reads from earliest offset","","Mon Apr 27 08:34:56 UTC 2026","passed","Mon Apr 27 08:34:59 UTC 2026","","","",""
"","16","Partial match - match response contains","","Mon Apr 27 08:34:48 UTC 2026","passed","Mon Apr 27 08:34:48 UTC 2026","","","",""
"","10","Transfer 201 for amount 100.00","","Mon Apr 27 08:35:05 UTC 2026","passed","Mon Apr 27 08:35:05 UTC 2026","","","",""
"","9","Get account - verify currency","","Mon Apr 27 08:34:48 UTC 2026","passed","Mon Apr 27 08:34:48 UTC 2026","","","",""
