"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","572","Validate ORDER_CREATED event type routing","","Wed Apr 22 07:59:01 UTC 2026","passed","Wed Apr 22 07:59:02 UTC 2026","","","",""
"","10","Insufficient funds returns 422","","Wed Apr 22 07:59:14 UTC 2026","passed","Wed Apr 22 07:59:14 UTC 2026","","","",""
"","14","Freeze account successfully","","Wed Apr 22 07:58:57 UTC 2026","passed","Wed Apr 22 07:58:57 UTC 2026","","","",""
"","19","Validate event audit trail for order","","Wed Apr 22 07:59:13 UTC 2026","passed","Wed Apr 22 07:59:13 UTC 2026","","","",""
"","25","Find events missing Kafka metadata","","Wed Apr 22 07:59:13 UTC 2026","passed","Wed Apr 22 07:59:13 UTC 2026","","","",""
"","181","Validate ORDER_CREATED event stored in MongoDB","","Wed Apr 22 07:59:13 UTC 2026","passed","Wed Apr 22 07:59:13 UTC 2026","","","",""
"","6","Transfer to same account returns 400","","Wed Apr 22 07:59:14 UTC 2026","passed","Wed Apr 22 07:59:14 UTC 2026","","","",""
"","55","Partition routing - same customerId always goes to same partition","","Wed Apr 22 07:59:05 UTC 2026","passed","Wed Apr 22 07:59:05 UTC 2026","","","",""
"","17","Partial match - match response contains","","Wed Apr 22 07:58:56 UTC 2026","passed","Wed Apr 22 07:58:56 UTC 2026","","","",""
"","584","Validate full order lifecycle - Created to Paid","","Wed Apr 22 07:59:02 UTC 2026","passed","Wed Apr 22 07:59:02 UTC 2026","","","",""
"","8","Update non-existent account returns 404","","Wed Apr 22 07:58:57 UTC 2026","passed","Wed Apr 22 07:58:57 UTC 2026","","","",""
"","10","Get account - verify schema","","Wed Apr 22 07:58:56 UTC 2026","passed","Wed Apr 22 07:58:56 UTC 2026","","","",""
"","2560","Offset replay - consumer reads from earliest offset","","Wed Apr 22 07:59:05 UTC 2026","passed","Wed Apr 22 07:59:08 UTC 2026","","","",""
"","10","Transfer 201 for amount 0.01","","Wed Apr 22 07:59:14 UTC 2026","passed","Wed Apr 22 07:59:14 UTC 2026","","","",""
