"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","12","Get account - verify schema","","2026-09-25","passed","2026-09-25","","","",""
"","16","Validate QuickMart Cash API schema","","2026-09-25","passed","2026-09-25","","","",""
"","9","Update non-existent account returns 404","","2026-09-25","passed","2026-09-25","","","",""
"","11","Negative test - error response schema validation","","2026-09-25","passed","2026-09-25","","","",""
"","20","Regex and conditional validation","","2026-09-25","passed","2026-09-25","","","",""
"","263","Create new savings account successfully","","2026-09-25","passed","2026-09-25","","","",""
"","25","Validate Kafka metadata stored correctly in MongoDB","","2026-09-25","passed","2026-09-25","","","",""
"","2560","DLQ Flow - Failed order goes to Dead Letter Queue","","2026-09-25","passed","2026-09-25","","","",""
"","2574","Idempotency - same order sent twice produces only one event","","2026-09-25","passed","2026-09-25","","","",""
"","570","Validate ORDER_CREATED event type routing","","2026-09-25","passed","2026-09-25","","","",""
"","66","Apply for personal loan - full happy path (5 steps)","","2026-09-25","passed","2026-09-25","","","",""
"","25","Count total events in MongoDB","","2026-09-25","passed","2026-09-25","","","",""
"","8","Create account with invalid currency returns 400","","2026-09-25","passed","2026-09-25","","","",""
"","15","Validate event audit trail for order","","2026-09-25","passed","2026-09-25","","","",""
"","2595","Full order flow - API to Kafka event validation","","2026-09-25","passed","2026-09-25","","","",""
"","14","Freeze account successfully","","2026-09-25","passed","2026-09-25","","","",""
"","12","Missing required fields returns 400","","2026-09-25","passed","2026-09-25","","","",""
"","11","Transfer 400 for amount 50.00","","2026-09-25","passed","2026-09-25","","","",""
"","15","Find DLQ events - failed transactions","","2026-09-25","passed","2026-09-25","","","",""
"","13","Create account with missing required fields returns 400","","2026-09-25","passed","2026-09-25","","","",""
"","22","Find events missing Kafka metadata","","2026-09-25","passed","2026-09-25","","","",""
"","118","Generate unique transfer payload at runtime","","2026-09-25","passed","2026-09-25","","","",""
"","12","Insufficient funds returns 422","","2026-09-25","passed","2026-09-25","","","",""
"","17","Get account by ID - success","","2026-09-25","passed","2026-09-25","","","",""
"","9","Get account - verify currency","","2026-09-25","passed","2026-09-25","","","",""
"","16","Response header validation","","2026-09-25","passed","2026-09-25","","","",""
"","13","Transfer to same account returns 400","","2026-09-25","passed","2026-09-25","","","",""
"","24","Type validation - #string #number #boolean #notnull","","2026-09-25","passed","2026-09-25","","","",""
"","8","Update account email successfully","","2026-09-25","passed","2026-09-25","","","",""
"","190","Validate ORDER_CREATED event stored in MongoDB","","2026-09-25","passed","2026-09-25","","","",""
"","12","Transfer 201 for amount 50.50","","2026-09-25","passed","2026-09-25","","","",""
"","47","Partition routing - same customerId always goes to same partition","","2026-09-25","passed","2026-09-25","","","",""
"","11","Transfer 201 for amount 0.01","","2026-09-25","passed","2026-09-25","","","",""
"","18","Partial match - match response contains","","2026-09-25","passed","2026-09-25","","","",""
"","4316","Send HTTP call and validate Kafka event produced","","2026-09-25","passed","2026-09-25","","","",""
"","572","Validate full order lifecycle - Created to Paid","","2026-09-25","passed","2026-09-25","","","",""
"","2563","Offset replay - consumer reads from earliest offset","","2026-09-25","passed","2026-09-25","","","",""
"","19","Successful transfer returns 201 with PENDING status","","2026-09-25","passed","2026-09-25","","","",""
"","13","Transfer 201 for amount 100.00","","2026-09-25","passed","2026-09-25","","","",""
