"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","9","Get account - verify schema","","Fri May 01 08:20:42 UTC 2026","passed","Fri May 01 08:20:42 UTC 2026","","","",""
"","15","Freeze account successfully","","Fri May 01 08:20:42 UTC 2026","passed","Fri May 01 08:20:42 UTC 2026","","","",""
"","117","Create new savings account successfully","","Fri May 01 08:20:41 UTC 2026","passed","Fri May 01 08:20:41 UTC 2026","","","",""
"","9","Create account with invalid currency returns 400","","Fri May 01 08:20:41 UTC 2026","passed","Fri May 01 08:20:41 UTC 2026","","","",""
"","13","Transfer 400 for amount 50.00","","Fri May 01 08:20:59 UTC 2026","passed","Fri May 01 08:20:59 UTC 2026","","","",""
"","2560","Offset replay - consumer reads from earliest offset","","Fri May 01 08:20:51 UTC 2026","passed","Fri May 01 08:20:53 UTC 2026","","","",""
"","55","Partition routing - same customerId always goes to same partition","","Fri May 01 08:20:50 UTC 2026","passed","Fri May 01 08:20:51 UTC 2026","","","",""
"","8","Get account - verify currency","","Fri May 01 08:20:42 UTC 2026","passed","Fri May 01 08:20:42 UTC 2026","","","",""
"","16","Validate event audit trail for order","","Fri May 01 08:20:59 UTC 2026","passed","Fri May 01 08:20:59 UTC 2026","","","",""
"","15","Partial match - match response contains","","Fri May 01 08:20:42 UTC 2026","passed","Fri May 01 08:20:42 UTC 2026","","","",""
"","16","Regex and conditional validation","","Fri May 01 08:20:42 UTC 2026","passed","Fri May 01 08:20:42 UTC 2026","","","",""
"","45","Apply for personal loan - full happy path (5 steps)","","Fri May 01 08:20:58 UTC 2026","passed","Fri May 01 08:20:59 UTC 2026","","","",""
"","22","Find DLQ events - failed transactions","","Fri May 01 08:20:59 UTC 2026","passed","Fri May 01 08:20:59 UTC 2026","","","",""
"","20","Find events missing Kafka metadata","","Fri May 01 08:20:59 UTC 2026","passed","Fri May 01 08:20:59 UTC 2026","","","",""
"","14","Create account with missing required fields returns 400","","Fri May 01 08:20:41 UTC 2026","passed","Fri May 01 08:20:41 UTC 2026","","","",""
"","14","Successful transfer returns 201 with PENDING status","","Fri May 01 08:20:59 UTC 2026","passed","Fri May 01 08:20:59 UTC 2026","","","",""
"","11","Transfer to same account returns 400","","Fri May 01 08:20:59 UTC 2026","passed","Fri May 01 08:20:59 UTC 2026","","","",""
"","571","Validate full order lifecycle - Created to Paid","","Fri May 01 08:20:47 UTC 2026","passed","Fri May 01 08:20:48 UTC 2026","","","",""
"","2575","Idempotency - same order sent twice produces only one event","","Fri May 01 08:20:48 UTC 2026","passed","Fri May 01 08:20:50 UTC 2026","","","",""
"","576","Validate ORDER_CREATED event type routing","","Fri May 01 08:20:47 UTC 2026","passed","Fri May 01 08:20:47 UTC 2026","","","",""
"","11","Negative test - error response schema validation","","Fri May 01 08:20:42 UTC 2026","passed","Fri May 01 08:20:42 UTC 2026","","","",""
"","10","Get account by ID - success","","Fri May 01 08:20:42 UTC 2026","passed","Fri May 01 08:20:42 UTC 2026","","","",""
"","2562","DLQ Flow - Failed order goes to Dead Letter Queue","","Fri May 01 08:20:56 UTC 2026","passed","Fri May 01 08:20:58 UTC 2026","","","",""
"","17","Type validation - #string #number #boolean #notnull","","Fri May 01 08:20:42 UTC 2026","passed","Fri May 01 08:20:42 UTC 2026","","","",""
"","8","Update account email successfully","","Fri May 01 08:20:42 UTC 2026","passed","Fri May 01 08:20:42 UTC 2026","","","",""
"","8","Missing required fields returns 400","","Fri May 01 08:20:59 UTC 2026","passed","Fri May 01 08:20:59 UTC 2026","","","",""
"","9","Transfer 201 for amount 50.50","","Fri May 01 08:20:59 UTC 2026","passed","Fri May 01 08:20:59 UTC 2026","","","",""
"","12","Response header validation","","Fri May 01 08:20:42 UTC 2026","passed","Fri May 01 08:20:42 UTC 2026","","","",""
"","156","Validate ORDER_CREATED event stored in MongoDB","","Fri May 01 08:20:59 UTC 2026","passed","Fri May 01 08:20:59 UTC 2026","","","",""
"","8","Update non-existent account returns 404","","Fri May 01 08:20:42 UTC 2026","passed","Fri May 01 08:20:42 UTC 2026","","","",""
"","9","Transfer 201 for amount 0.01","","Fri May 01 08:20:59 UTC 2026","passed","Fri May 01 08:20:59 UTC 2026","","","",""
"","15","Transfer 201 for amount 100.00","","Fri May 01 08:20:59 UTC 2026","passed","Fri May 01 08:20:59 UTC 2026","","","",""
"","106","Generate unique transfer payload at runtime","","Fri May 01 08:20:59 UTC 2026","passed","Fri May 01 08:20:59 UTC 2026","","","",""
"","12","Validate QuickMart Cash API schema","","Fri May 01 08:20:42 UTC 2026","passed","Fri May 01 08:20:42 UTC 2026","","","",""
"","19","Count total events in MongoDB","","Fri May 01 08:20:59 UTC 2026","passed","Fri May 01 08:20:59 UTC 2026","","","",""
"","13","Insufficient funds returns 422","","Fri May 01 08:20:59 UTC 2026","passed","Fri May 01 08:20:59 UTC 2026","","","",""
"","4319","Send HTTP call and validate Kafka event produced","","Fri May 01 08:20:42 UTC 2026","passed","Fri May 01 08:20:47 UTC 2026","","","",""
"","25","Validate Kafka metadata stored correctly in MongoDB","","Fri May 01 08:20:59 UTC 2026","passed","Fri May 01 08:20:59 UTC 2026","","","",""
"","2588","Full order flow - API to Kafka event validation","","Fri May 01 08:20:53 UTC 2026","passed","Fri May 01 08:20:56 UTC 2026","","","",""
