"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","11","Insufficient funds returns 422","","2026-09-07","passed","2026-09-07","","","",""
"","2559","DLQ Flow - Failed order goes to Dead Letter Queue","","2026-09-07","passed","2026-09-07","","","",""
"","8","Update non-existent account returns 404","","2026-09-07","passed","2026-09-07","","","",""
"","28","Find events missing Kafka metadata","","2026-09-07","passed","2026-09-07","","","",""
"","8","Update account email successfully","","2026-09-07","passed","2026-09-07","","","",""
"","13","Response header validation","","2026-09-07","passed","2026-09-07","","","",""
"","9","Transfer 201 for amount 0.01","","2026-09-07","passed","2026-09-07","","","",""
"","12","Transfer 201 for amount 100.00","","2026-09-07","passed","2026-09-07","","","",""
"","585","Validate ORDER_CREATED event type routing","","2026-09-07","passed","2026-09-07","","","",""
"","56","Apply for personal loan - full happy path (5 steps)","","2026-09-07","passed","2026-09-07","","","",""
"","14","Transfer 400 for amount 50.00","","2026-09-07","passed","2026-09-07","","","",""
"","13","Create account with invalid currency returns 400","","2026-09-07","passed","2026-09-07","","","",""
"","2594","Full order flow - API to Kafka event validation","","2026-09-07","passed","2026-09-07","","","",""
"","19","Partial match - match response contains","","2026-09-07","passed","2026-09-07","","","",""
"","23","Get account by ID - success","","2026-09-07","passed","2026-09-07","","","",""
"","2580","Idempotency - same order sent twice produces only one event","","2026-09-07","passed","2026-09-07","","","",""
"","20","Type validation - #string #number #boolean #notnull","","2026-09-07","passed","2026-09-07","","","",""
"","12","Freeze account successfully","","2026-09-07","passed","2026-09-07","","","",""
"","6","Missing required fields returns 400","","2026-09-07","passed","2026-09-07","","","",""
"","576","Validate full order lifecycle - Created to Paid","","2026-09-07","passed","2026-09-07","","","",""
"","9","Transfer 201 for amount 50.50","","2026-09-07","passed","2026-09-07","","","",""
"","19","Find DLQ events - failed transactions","","2026-09-07","passed","2026-09-07","","","",""
"","17","Validate event audit trail for order","","2026-09-07","passed","2026-09-07","","","",""
"","18","Regex and conditional validation","","2026-09-07","passed","2026-09-07","","","",""
"","181","Validate ORDER_CREATED event stored in MongoDB","","2026-09-07","passed","2026-09-07","","","",""
"","106","Generate unique transfer payload at runtime","","2026-09-07","passed","2026-09-07","","","",""
"","2568","Offset replay - consumer reads from earliest offset","","2026-09-07","passed","2026-09-07","","","",""
"","15","Validate QuickMart Cash API schema","","2026-09-07","passed","2026-09-07","","","",""
"","15","Get account - verify schema","","2026-09-07","passed","2026-09-07","","","",""
"","4287","Send HTTP call and validate Kafka event produced","","2026-09-07","passed","2026-09-07","","","",""
"","12","Negative test - error response schema validation","","2026-09-07","passed","2026-09-07","","","",""
"","10","Get account - verify currency","","2026-09-07","passed","2026-09-07","","","",""
"","93","Create new savings account successfully","","2026-09-07","passed","2026-09-07","","","",""
"","31","Count total events in MongoDB","","2026-09-07","passed","2026-09-07","","","",""
"","12","Successful transfer returns 201 with PENDING status","","2026-09-07","passed","2026-09-07","","","",""
"","52","Partition routing - same customerId always goes to same partition","","2026-09-07","passed","2026-09-07","","","",""
"","8","Transfer to same account returns 400","","2026-09-07","passed","2026-09-07","","","",""
"","10","Create account with missing required fields returns 400","","2026-09-07","passed","2026-09-07","","","",""
"","28","Validate Kafka metadata stored correctly in MongoDB","","2026-09-07","passed","2026-09-07","","","",""
