"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2599","Full order flow - API to Kafka event validation","","2026-07-16","passed","2026-07-16","","","",""
"","12","Negative test - error response schema validation","","2026-07-16","passed","2026-07-16","","","",""
"","20","Transfer 400 for amount 50.00","","2026-07-16","passed","2026-07-16","","","",""
"","19","Create account with missing required fields returns 400","","2026-07-16","passed","2026-07-16","","","",""
"","21","Get account by ID - success","","2026-07-16","passed","2026-07-16","","","",""
"","110","Generate unique transfer payload at runtime","","2026-07-16","passed","2026-07-16","","","",""
"","2576","Idempotency - same order sent twice produces only one event","","2026-07-16","passed","2026-07-16","","","",""
"","5327","Send HTTP call and validate Kafka event produced","","2026-07-16","passed","2026-07-16","","","",""
"","13","Insufficient funds returns 422","","2026-07-16","passed","2026-07-16","","","",""
"","2560","Offset replay - consumer reads from earliest offset","","2026-07-16","passed","2026-07-16","","","",""
"","22","Type validation - #string #number #boolean #notnull","","2026-07-16","passed","2026-07-16","","","",""
"","12","Transfer 201 for amount 0.01","","2026-07-16","passed","2026-07-16","","","",""
"","17","Find DLQ events - failed transactions","","2026-07-16","passed","2026-07-16","","","",""
"","849","Create new savings account successfully","","2026-07-16","passed","2026-07-16","","","",""
"","2561","DLQ Flow - Failed order goes to Dead Letter Queue","","2026-07-16","passed","2026-07-16","","","",""
"","11","Transfer 201 for amount 50.50","","2026-07-16","passed","2026-07-16","","","",""
"","8","Transfer to same account returns 400","","2026-07-16","passed","2026-07-16","","","",""
"","9","Get account - verify currency","","2026-07-16","passed","2026-07-16","","","",""
"","18","Partial match - match response contains","","2026-07-16","passed","2026-07-16","","","",""
"","190","Validate ORDER_CREATED event stored in MongoDB","","2026-07-16","passed","2026-07-16","","","",""
"","19","Validate event audit trail for order","","2026-07-16","passed","2026-07-16","","","",""
"","14","Create account with invalid currency returns 400","","2026-07-16","passed","2026-07-16","","","",""
"","47","Partition routing - same customerId always goes to same partition","","2026-07-16","passed","2026-07-16","","","",""
"","21","Find events missing Kafka metadata","","2026-07-16","passed","2026-07-16","","","",""
"","16","Validate QuickMart Cash API schema","","2026-07-16","passed","2026-07-16","","","",""
"","13","Get account - verify schema","","2026-07-16","passed","2026-07-16","","","",""
"","8","Missing required fields returns 400","","2026-07-16","passed","2026-07-16","","","",""
"","15","Response header validation","","2026-07-16","passed","2026-07-16","","","",""
"","37","Count total events in MongoDB","","2026-07-16","passed","2026-07-16","","","",""
"","7","Update non-existent account returns 404","","2026-07-16","passed","2026-07-16","","","",""
"","16","Freeze account successfully","","2026-07-16","passed","2026-07-16","","","",""
"","47","Apply for personal loan - full happy path (5 steps)","","2026-07-16","passed","2026-07-16","","","",""
"","19","Regex and conditional validation","","2026-07-16","passed","2026-07-16","","","",""
"","598","Validate ORDER_CREATED event type routing","","2026-07-16","passed","2026-07-16","","","",""
"","14","Successful transfer returns 201 with PENDING status","","2026-07-16","passed","2026-07-16","","","",""
"","25","Validate Kafka metadata stored correctly in MongoDB","","2026-07-16","passed","2026-07-16","","","",""
"","583","Validate full order lifecycle - Created to Paid","","2026-07-16","passed","2026-07-16","","","",""
"","21","Transfer 201 for amount 100.00","","2026-07-16","passed","2026-07-16","","","",""
"","12","Update account email successfully","","2026-07-16","passed","2026-07-16","","","",""
