"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","9","Insufficient funds returns 422","","2026-09-24","passed","2026-09-24","","","",""
"","15","Freeze account successfully","","2026-09-24","passed","2026-09-24","","","",""
"","7","Update non-existent account returns 404","","2026-09-24","passed","2026-09-24","","","",""
"","9","Create account with invalid currency returns 400","","2026-09-24","passed","2026-09-24","","","",""
"","14","Validate event audit trail for order","","2026-09-24","passed","2026-09-24","","","",""
"","13","Transfer 201 for amount 100.00","","2026-09-24","passed","2026-09-24","","","",""
"","2563","Offset replay - consumer reads from earliest offset","","2026-09-24","passed","2026-09-24","","","",""
"","2587","Idempotency - same order sent twice produces only one event","","2026-09-24","passed","2026-09-24","","","",""
"","28","Validate Kafka metadata stored correctly in MongoDB","","2026-09-24","passed","2026-09-24","","","",""
"","2573","DLQ Flow - Failed order goes to Dead Letter Queue","","2026-09-24","passed","2026-09-24","","","",""
"","7","Update account email successfully","","2026-09-24","passed","2026-09-24","","","",""
"","21","Find DLQ events - failed transactions","","2026-09-24","passed","2026-09-24","","","",""
"","4257","Send HTTP call and validate Kafka event produced","","2026-09-24","passed","2026-09-24","","","",""
"","15","Response header validation","","2026-09-24","passed","2026-09-24","","","",""
"","61","Partition routing - same customerId always goes to same partition","","2026-09-24","passed","2026-09-24","","","",""
"","45","Apply for personal loan - full happy path (5 steps)","","2026-09-24","passed","2026-09-24","","","",""
"","10","Negative test - error response schema validation","","2026-09-24","passed","2026-09-24","","","",""
"","12","Transfer to same account returns 400","","2026-09-24","passed","2026-09-24","","","",""
"","12","Validate QuickMart Cash API schema","","2026-09-24","passed","2026-09-24","","","",""
"","15","Create account with missing required fields returns 400","","2026-09-24","passed","2026-09-24","","","",""
"","110","Generate unique transfer payload at runtime","","2026-09-24","passed","2026-09-24","","","",""
"","11","Get account - verify schema","","2026-09-24","passed","2026-09-24","","","",""
"","186","Validate ORDER_CREATED event stored in MongoDB","","2026-09-24","passed","2026-09-24","","","",""
"","22","Find events missing Kafka metadata","","2026-09-24","passed","2026-09-24","","","",""
"","9","Missing required fields returns 400","","2026-09-24","passed","2026-09-24","","","",""
"","11","Transfer 400 for amount 50.00","","2026-09-24","passed","2026-09-24","","","",""
"","573","Validate full order lifecycle - Created to Paid","","2026-09-24","passed","2026-09-24","","","",""
"","10","Transfer 201 for amount 0.01","","2026-09-24","passed","2026-09-24","","","",""
"","12","Get account - verify currency","","2026-09-24","passed","2026-09-24","","","",""
"","15","Successful transfer returns 201 with PENDING status","","2026-09-24","passed","2026-09-24","","","",""
"","26","Type validation - #string #number #boolean #notnull","","2026-09-24","passed","2026-09-24","","","",""
"","24","Count total events in MongoDB","","2026-09-24","passed","2026-09-24","","","",""
"","18","Regex and conditional validation","","2026-09-24","passed","2026-09-24","","","",""
"","19","Partial match - match response contains","","2026-09-24","passed","2026-09-24","","","",""
"","2586","Full order flow - API to Kafka event validation","","2026-09-24","passed","2026-09-24","","","",""
"","108","Create new savings account successfully","","2026-09-24","passed","2026-09-24","","","",""
"","8","Transfer 201 for amount 50.50","","2026-09-24","passed","2026-09-24","","","",""
"","10","Get account by ID - success","","2026-09-24","passed","2026-09-24","","","",""
"","571","Validate ORDER_CREATED event type routing","","2026-09-24","passed","2026-09-24","","","",""
