"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","23","Count total events in MongoDB","","2026-07-17","passed","2026-07-17","","","",""
"","12","Response header validation","","2026-07-17","passed","2026-07-17","","","",""
"","43","Partition routing - same customerId always goes to same partition","","2026-07-17","passed","2026-07-17","","","",""
"","13","Successful transfer returns 201 with PENDING status","","2026-07-17","passed","2026-07-17","","","",""
"","771","Create new savings account successfully","","2026-07-17","passed","2026-07-17","","","",""
"","17","Validate QuickMart Cash API schema","","2026-07-17","passed","2026-07-17","","","",""
"","22","Type validation - #string #number #boolean #notnull","","2026-07-17","passed","2026-07-17","","","",""
"","156","Validate ORDER_CREATED event stored in MongoDB","","2026-07-17","passed","2026-07-17","","","",""
"","10","Transfer 201 for amount 0.01","","2026-07-17","passed","2026-07-17","","","",""
"","18","Freeze account successfully","","2026-07-17","passed","2026-07-17","","","",""
"","8","Missing required fields returns 400","","2026-07-17","passed","2026-07-17","","","",""
"","14","Find DLQ events - failed transactions","","2026-07-17","passed","2026-07-17","","","",""
"","14","Get account by ID - success","","2026-07-17","passed","2026-07-17","","","",""
"","2564","DLQ Flow - Failed order goes to Dead Letter Queue","","2026-07-17","passed","2026-07-17","","","",""
"","2562","Offset replay - consumer reads from earliest offset","","2026-07-17","passed","2026-07-17","","","",""
"","54","Apply for personal loan - full happy path (5 steps)","","2026-07-17","passed","2026-07-17","","","",""
"","27","Regex and conditional validation","","2026-07-17","passed","2026-07-17","","","",""
"","17","Validate event audit trail for order","","2026-07-17","passed","2026-07-17","","","",""
"","5332","Send HTTP call and validate Kafka event produced","","2026-07-17","passed","2026-07-17","","","",""
"","12","Update non-existent account returns 404","","2026-07-17","passed","2026-07-17","","","",""
"","21","Create account with missing required fields returns 400","","2026-07-17","passed","2026-07-17","","","",""
"","20","Transfer 201 for amount 100.00","","2026-07-17","passed","2026-07-17","","","",""
"","12","Negative test - error response schema validation","","2026-07-17","passed","2026-07-17","","","",""
"","13","Transfer 400 for amount 50.00","","2026-07-17","passed","2026-07-17","","","",""
"","575","Validate ORDER_CREATED event type routing","","2026-07-17","passed","2026-07-17","","","",""
"","8","Transfer 201 for amount 50.50","","2026-07-17","passed","2026-07-17","","","",""
"","9","Create account with invalid currency returns 400","","2026-07-17","passed","2026-07-17","","","",""
"","111","Generate unique transfer payload at runtime","","2026-07-17","passed","2026-07-17","","","",""
"","569","Validate full order lifecycle - Created to Paid","","2026-07-17","passed","2026-07-17","","","",""
"","11","Get account - verify currency","","2026-07-17","passed","2026-07-17","","","",""
"","9","Insufficient funds returns 422","","2026-07-17","passed","2026-07-17","","","",""
"","24","Validate Kafka metadata stored correctly in MongoDB","","2026-07-17","passed","2026-07-17","","","",""
"","2580","Idempotency - same order sent twice produces only one event","","2026-07-17","passed","2026-07-17","","","",""
"","2596","Full order flow - API to Kafka event validation","","2026-07-17","passed","2026-07-17","","","",""
"","9","Transfer to same account returns 400","","2026-07-17","passed","2026-07-17","","","",""
"","10","Update account email successfully","","2026-07-17","passed","2026-07-17","","","",""
"","27","Partial match - match response contains","","2026-07-17","passed","2026-07-17","","","",""
"","11","Get account - verify schema","","2026-07-17","passed","2026-07-17","","","",""
"","29","Find events missing Kafka metadata","","2026-07-17","passed","2026-07-17","","","",""
