"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","11","Get account - verify currency","","2026-06-08","passed","2026-06-08","","","",""
"","4207","Send HTTP call and validate Kafka event produced","","2026-06-08","passed","2026-06-08","","","",""
"","15","Get account by ID - success","","2026-06-08","passed","2026-06-08","","","",""
"","2579","Idempotency - same order sent twice produces only one event","","2026-06-08","passed","2026-06-08","","","",""
"","9","Update account email successfully","","2026-06-08","passed","2026-06-08","","","",""
"","2600","Full order flow - API to Kafka event validation","","2026-06-08","passed","2026-06-08","","","",""
"","7","Transfer 201 for amount 0.01","","2026-06-08","passed","2026-06-08","","","",""
"","10","Negative test - error response schema validation","","2026-06-08","passed","2026-06-08","","","",""
"","14","Transfer 201 for amount 100.00","","2026-06-08","passed","2026-06-08","","","",""
"","10","Update non-existent account returns 404","","2026-06-08","passed","2026-06-08","","","",""
"","15","Freeze account successfully","","2026-06-08","passed","2026-06-08","","","",""
"","18","Find events missing Kafka metadata","","2026-06-08","passed","2026-06-08","","","",""
"","13","Regex and conditional validation","","2026-06-08","passed","2026-06-08","","","",""
"","42","Partition routing - same customerId always goes to same partition","","2026-06-08","passed","2026-06-08","","","",""
"","120","Create new savings account successfully","","2026-06-08","passed","2026-06-08","","","",""
"","17","Type validation - #string #number #boolean #notnull","","2026-06-08","passed","2026-06-08","","","",""
"","23","Validate Kafka metadata stored correctly in MongoDB","","2026-06-08","passed","2026-06-08","","","",""
"","12","Response header validation","","2026-06-08","passed","2026-06-08","","","",""
"","2563","Offset replay - consumer reads from earliest offset","","2026-06-08","passed","2026-06-08","","","",""
"","10","Transfer 201 for amount 50.50","","2026-06-08","passed","2026-06-08","","","",""
"","563","Validate ORDER_CREATED event type routing","","2026-06-08","passed","2026-06-08","","","",""
"","569","Validate full order lifecycle - Created to Paid","","2026-06-08","passed","2026-06-08","","","",""
"","15","Create account with invalid currency returns 400","","2026-06-08","passed","2026-06-08","","","",""
"","198","Validate ORDER_CREATED event stored in MongoDB","","2026-06-08","passed","2026-06-08","","","",""
"","8","Transfer to same account returns 400","","2026-06-08","passed","2026-06-08","","","",""
"","53","Apply for personal loan - full happy path (5 steps)","","2026-06-08","passed","2026-06-08","","","",""
"","12","Validate event audit trail for order","","2026-06-08","passed","2026-06-08","","","",""
"","9","Insufficient funds returns 422","","2026-06-08","passed","2026-06-08","","","",""
"","11","Successful transfer returns 201 with PENDING status","","2026-06-08","passed","2026-06-08","","","",""
"","8","Get account - verify schema","","2026-06-08","passed","2026-06-08","","","",""
"","16","Validate QuickMart Cash API schema","","2026-06-08","passed","2026-06-08","","","",""
"","11","Create account with missing required fields returns 400","","2026-06-08","passed","2026-06-08","","","",""
"","2562","DLQ Flow - Failed order goes to Dead Letter Queue","","2026-06-08","passed","2026-06-08","","","",""
"","15","Partial match - match response contains","","2026-06-08","passed","2026-06-08","","","",""
"","12","Transfer 400 for amount 50.00","","2026-06-08","passed","2026-06-08","","","",""
"","85","Generate unique transfer payload at runtime","","2026-06-08","passed","2026-06-08","","","",""
"","6","Missing required fields returns 400","","2026-06-08","passed","2026-06-08","","","",""
"","19","Count total events in MongoDB","","2026-06-08","passed","2026-06-08","","","",""
"","12","Find DLQ events - failed transactions","","2026-06-08","passed","2026-06-08","","","",""
