"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","8","Transfer to same account returns 400","","Fri Apr 17 13:06:02 UTC 2026","passed","Fri Apr 17 13:06:02 UTC 2026","","","",""
"","7","Insufficient funds returns 422","","Fri Apr 17 13:06:02 UTC 2026","passed","Fri Apr 17 13:06:02 UTC 2026","","","",""
"","90","Generate unique transfer payload at runtime","","Fri Apr 17 13:06:02 UTC 2026","passed","Fri Apr 17 13:06:02 UTC 2026","","","",""
"","20","Freeze account successfully","","Fri Apr 17 13:06:02 UTC 2026","passed","Fri Apr 17 13:06:02 UTC 2026","","","",""
"","14","Validate QuickMart Cash API schema","","Fri Apr 17 13:06:02 UTC 2026","passed","Fri Apr 17 13:06:02 UTC 2026","","","",""
"","7","Transfer 201 for amount 0.01","","Fri Apr 17 13:06:02 UTC 2026","passed","Fri Apr 17 13:06:02 UTC 2026","","","",""
"","69","Create new savings account successfully","","Fri Apr 17 13:06:01 UTC 2026","passed","Fri Apr 17 13:06:01 UTC 2026","","","",""
"","14","Partial match - match response contains","","Fri Apr 17 13:06:02 UTC 2026","passed","Fri Apr 17 13:06:02 UTC 2026","","","",""
"","13","Regex and conditional validation","","Fri Apr 17 13:06:02 UTC 2026","passed","Fri Apr 17 13:06:02 UTC 2026","","","",""
"","11","Get account by ID - success","","Fri Apr 17 13:06:01 UTC 2026","passed","Fri Apr 17 13:06:01 UTC 2026","","","",""
"","9","Update non-existent account returns 404","","Fri Apr 17 13:06:02 UTC 2026","passed","Fri Apr 17 13:06:02 UTC 2026","","","",""
"","9","Create account with invalid currency returns 400","","Fri Apr 17 13:06:01 UTC 2026","passed","Fri Apr 17 13:06:01 UTC 2026","","","",""
"","14","Successful transfer returns 201 with PENDING status","","Fri Apr 17 13:06:02 UTC 2026","passed","Fri Apr 17 13:06:02 UTC 2026","","","",""
"","12","Transfer 201 for amount 100.00","","Fri Apr 17 13:06:02 UTC 2026","passed","Fri Apr 17 13:06:02 UTC 2026","","","",""
"","12","Transfer 400 for amount 50.00","","Fri Apr 17 13:06:02 UTC 2026","passed","Fri Apr 17 13:06:02 UTC 2026","","","",""
"","44","Apply for personal loan - full happy path (5 steps)","","Fri Apr 17 13:06:02 UTC 2026","passed","Fri Apr 17 13:06:02 UTC 2026","","","",""
"","9","Get account - verify schema","","Fri Apr 17 13:06:01 UTC 2026","passed","Fri Apr 17 13:06:01 UTC 2026","","","",""
"","8","Transfer 201 for amount 50.50","","Fri Apr 17 13:06:02 UTC 2026","passed","Fri Apr 17 13:06:02 UTC 2026","","","",""
"","10","Response header validation","","Fri Apr 17 13:06:02 UTC 2026","passed","Fri Apr 17 13:06:02 UTC 2026","","","",""
"","9","Create account with missing required fields returns 400","","Fri Apr 17 13:06:01 UTC 2026","passed","Fri Apr 17 13:06:01 UTC 2026","","","",""
"","9","Missing required fields returns 400","","Fri Apr 17 13:06:02 UTC 2026","passed","Fri Apr 17 13:06:02 UTC 2026","","","",""
"","18","Type validation - #string #number #boolean #notnull","","Fri Apr 17 13:06:02 UTC 2026","passed","Fri Apr 17 13:06:02 UTC 2026","","","",""
"","8","Negative test - error response schema validation","","Fri Apr 17 13:06:02 UTC 2026","passed","Fri Apr 17 13:06:02 UTC 2026","","","",""
"","10","Update account email successfully","","Fri Apr 17 13:06:02 UTC 2026","passed","Fri Apr 17 13:06:02 UTC 2026","","","",""
"","8","Get account - verify currency","","Fri Apr 17 13:06:01 UTC 2026","passed","Fri Apr 17 13:06:01 UTC 2026","","","",""
