"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","14","Get account by ID - success","","2026-06-22","passed","2026-06-22","","","",""
"","53","Apply for personal loan - full happy path (5 steps)","","2026-06-22","passed","2026-06-22","","","",""
"","2602","Full order flow - API to Kafka event validation","","2026-06-22","passed","2026-06-22","","","",""
"","16","Response header validation","","2026-06-22","passed","2026-06-22","","","",""
"","22","Validate QuickMart Cash API schema","","2026-06-22","passed","2026-06-22","","","",""
"","11","Transfer to same account returns 400","","2026-06-22","passed","2026-06-22","","","",""
"","2565","DLQ Flow - Failed order goes to Dead Letter Queue","","2026-06-22","passed","2026-06-22","","","",""
"","2585","Idempotency - same order sent twice produces only one event","","2026-06-22","passed","2026-06-22","","","",""
"","103","Generate unique transfer payload at runtime","","2026-06-22","passed","2026-06-22","","","",""
"","17","Validate event audit trail for order","","2026-06-22","passed","2026-06-22","","","",""
"","12","Create account with invalid currency returns 400","","2026-06-22","passed","2026-06-22","","","",""
"","581","Validate full order lifecycle - Created to Paid","","2026-06-22","passed","2026-06-22","","","",""
"","4431","Send HTTP call and validate Kafka event produced","","2026-06-22","passed","2026-06-22","","","",""
"","23","Regex and conditional validation","","2026-06-22","passed","2026-06-22","","","",""
"","18","Freeze account successfully","","2026-06-22","passed","2026-06-22","","","",""
"","13","Successful transfer returns 201 with PENDING status","","2026-06-22","passed","2026-06-22","","","",""
"","9","Transfer 201 for amount 50.50","","2026-06-22","passed","2026-06-22","","","",""
"","15","Negative test - error response schema validation","","2026-06-22","passed","2026-06-22","","","",""
"","8","Insufficient funds returns 422","","2026-06-22","passed","2026-06-22","","","",""
"","14","Find DLQ events - failed transactions","","2026-06-22","passed","2026-06-22","","","",""
"","2567","Offset replay - consumer reads from earliest offset","","2026-06-22","passed","2026-06-22","","","",""
"","26","Find events missing Kafka metadata","","2026-06-22","passed","2026-06-22","","","",""
"","23","Type validation - #string #number #boolean #notnull","","2026-06-22","passed","2026-06-22","","","",""
"","61","Partition routing - same customerId always goes to same partition","","2026-06-22","passed","2026-06-22","","","",""
"","265","Create new savings account successfully","","2026-06-22","passed","2026-06-22","","","",""
"","29","Count total events in MongoDB","","2026-06-22","passed","2026-06-22","","","",""
"","32","Validate Kafka metadata stored correctly in MongoDB","","2026-06-22","passed","2026-06-22","","","",""
"","18","Partial match - match response contains","","2026-06-22","passed","2026-06-22","","","",""
"","11","Get account - verify schema","","2026-06-22","passed","2026-06-22","","","",""
"","9","Transfer 201 for amount 0.01","","2026-06-22","passed","2026-06-22","","","",""
"","12","Transfer 400 for amount 50.00","","2026-06-22","passed","2026-06-22","","","",""
"","195","Validate ORDER_CREATED event stored in MongoDB","","2026-06-22","passed","2026-06-22","","","",""
"","19","Create account with missing required fields returns 400","","2026-06-22","passed","2026-06-22","","","",""
"","7","Update non-existent account returns 404","","2026-06-22","passed","2026-06-22","","","",""
"","579","Validate ORDER_CREATED event type routing","","2026-06-22","passed","2026-06-22","","","",""
"","10","Update account email successfully","","2026-06-22","passed","2026-06-22","","","",""
"","13","Get account - verify currency","","2026-06-22","passed","2026-06-22","","","",""
"","8","Missing required fields returns 400","","2026-06-22","passed","2026-06-22","","","",""
"","11","Transfer 201 for amount 100.00","","2026-06-22","passed","2026-06-22","","","",""
